"carat","cut","color","clarity","depth","table","price","x","y","z"
0.7,"Premium","G","VS1",61.4,59,2535,5.74,5.59,3.51
1.06,"Good","J","VS2",63.5,60.1,4517,6.43,6.51,4.11
1,"Good","G","VS1",63.6,59,6349,6.3,6.34,4.02
0.61,"Very Good","E","VS2",60,57,2036,5.52,5.55,3.32
0.59,"Very Good","F","SI1",62.4,59,1452,5.33,5.37,3.34
1.54,"Ideal","G","I1",61.6,55,6299,7.43,7.4,4.57
0.75,"Ideal","E","SI2",62.1,57,2278,5.81,5.85,3.62
0.3,"Ideal","I","VVS1",61.1,57,552,4.32,4.36,2.65
0.35,"Premium","E","VS2",61.9,61,919,4.54,4.5,2.8
0.9,"Good","E","SI1",63.5,55,3570,6.12,6.22,3.92
0.55,"Premium","D","SI1",61,58,1692,5.27,5.29,3.22
0.81,"Ideal","E","SI2",61.4,57,2673,6,5.97,3.68
0.57,"Very Good","G","VS2",63,58,1617,5.24,5.27,3.31
1.55,"Premium","H","VS2",60.4,60,11149,7.44,7.39,4.48
1.23,"Ideal","H","VS2",59,57,6406,7.05,6.99,4.14
0.31,"Very Good","E","VVS2",61.5,55,710,4.37,4.41,2.7
0.56,"Ideal","G","SI1",62.5,56,1441,5.28,5.21,3.28
0.31,"Ideal","H","VVS1",61.8,57,707,4.32,4.35,2.68
1.14,"Premium","D","I1",61.8,59,4022,6.74,6.62,4.13
1.3,"Ideal","H","VVS1",62.8,55.2,9232,6.94,6.97,4.36
1.1,"Fair","D","SI2",64.6,54,4725,6.56,6.49,4.22
0.3,"Ideal","D","VS2",60.8,57,911,4.34,4.31,2.63
1.01,"Premium","J","I1",60.7,59,2488,6.39,6.42,3.89
0.52,"Ideal","E","SI1",61,57,1682,5.22,5.2,3.18
1.01,"Very Good","I","SI1",60.1,59,5712,6.44,6.47,3.88
1.9,"Very Good","J","SI1",59.2,58,9540,8.1,8.21,4.83
1,"Premium","E","VS1",59.1,59,8176,6.56,6.51,3.86
0.3,"Ideal","F","VVS2",61.9,54.1,728,4.31,4.33,2.67
0.52,"Very Good","E","SI2",62.4,59,1175,5.13,5.16,3.21
1.51,"Ideal","G","VS1",61.9,57,14674,7.37,7.34,4.55
1.01,"Ideal","G","VS2",61.8,57,6504,6.43,6.41,3.97
0.71,"Very Good","E","VS2",60.7,60,2921,5.75,5.78,3.5
1.07,"Ideal","D","SI1",60.7,57,6587,6.61,6.64,4.02
0.83,"Premium","F","VS2",60.2,60,3495,6.09,6.04,3.65
0.89,"Premium","I","VS1",62.2,62,2955,6.14,6.02,3.78
0.35,"Ideal","H","VVS2",62.5,57,906,4.54,4.48,2.82
1.52,"Very Good","I","SI1",63.7,58,8794,7.23,7.3,4.63
1.1,"Ideal","D","VS2",61.7,56,10350,6.63,6.67,4.1
0.42,"Ideal","E","VVS1",61.6,56,1400,4.81,4.84,2.97
1.08,"Ideal","G","SI2",62.3,56,4489,6.53,6.57,4.08
0.32,"Ideal","G","IF",62.9,55,1020,4.41,4.37,2.76
1.21,"Premium","E","VVS2",61.9,58,11395,6.84,6.79,4.22
0.5,"Very Good","E","VS2",63.4,59,1629,5.09,5.06,3.22
0.33,"Premium","G","VVS2",62.8,57,965,4.47,4.39,2.78
1.23,"Ideal","I","SI2",61.2,58,5315,6.86,6.9,4.21
0.52,"Premium","F","SI2",61.7,58,1111,5.12,5.16,3.17
0.5,"Ideal","H","IF",62.4,54,1844,5.1,5.13,3.19
0.9,"Premium","I","VS2",62.8,61,3246,6.12,6.02,3.81
0.32,"Ideal","E","VS2",62.1,54,702,4.4,4.42,2.74
0.32,"Ideal","F","VVS1",61.3,55,854,4.42,4.45,2.72
2.21,"Ideal","I","SI1",61.6,57,18062,8.38,8.43,5.18
0.31,"Premium","E","SI1",60.1,61,698,4.4,4.35,2.63
0.33,"Ideal","F","VVS2",61.3,56,810,4.44,4.46,2.73
0.39,"Ideal","F","SI2",62.2,55,587,4.68,4.71,2.92
0.28,"Very Good","G","VVS2",61.1,56,522,4.25,4.27,2.6
0.41,"Very Good","H","SI1",62.4,56,683,4.74,4.78,2.97
0.29,"Premium","G","VS1",62.1,59,547,4.25,4.22,2.63
0.33,"Ideal","E","VS2",62.3,57,723,4.37,4.43,2.74
0.91,"Ideal","H","VS2",63,56,3743,6.15,6.05,3.84
0.51,"Premium","F","VS2",62.4,58,1574,5.13,5.1,3.19
0.32,"Premium","G","VS2",61.1,58,720,4.45,4.42,2.71
1,"Very Good","F","VVS2",62.9,55,8555,6.29,6.36,3.98
1.02,"Premium","H","SI2",62.5,54,4284,6.44,6.4,4.01
1.19,"Premium","J","SI2",58.4,60,4198,6.98,6.92,4.06
0.46,"Ideal","G","SI1",61.5,55,979,4.98,5.01,3.07
0.39,"Very Good","H","VVS2",62.4,57,784,4.67,4.7,2.92
0.55,"Premium","D","VS1",62,58,1975,5.26,5.28,3.27
0.8,"Good","G","SI2",63.7,58,2484,5.88,5.83,3.73
0.31,"Ideal","D","VS2",62.9,55,942,4.34,4.31,2.72
0.9,"Good","H","SI1",59,62,3577,6.23,6.27,3.69
0.7,"Very Good","F","SI1",60.5,56,2155,5.73,5.8,3.49
0.3,"Ideal","E","VS2",62,56,658,4.31,4.34,2.68
0.55,"Premium","G","SI1",60.2,59,1848,5.32,5.28,3.19
0.37,"Premium","D","SI1",62.7,58,681,4.55,4.58,2.86
1.59,"Ideal","G","VVS1",59.9,56,16599,7.57,7.64,4.55
1.03,"Good","G","SI1",63.2,58,4679,6.38,6.43,4.05
1.29,"Premium","G","SI2",62,58,5996,7.03,6.97,4.34
0.41,"Ideal","D","VVS2",62.5,57,1105,4.72,4.75,2.96
1.01,"Very Good","F","SI1",60.3,60,4972,6.46,6.55,3.92
0.34,"Ideal","F","VVS2",61.8,55,1003,4.46,4.51,2.77
0.93,"Good","D","SI1",63.8,59,3812,6.21,6.15,3.94
1,"Very Good","E","SI2",62.2,59,4312,6.35,6.38,3.96
0.76,"Ideal","H","VVS2",61.8,57,2690,5.84,5.91,3.63
0.7,"Good","I","SI1",63.5,59,1899,5.62,5.65,3.58
1.23,"Premium","J","VS2",58,61,4338,7.07,7.03,4.09
0.91,"Premium","G","SI1",62.2,57,3816,6.17,6.12,3.82
1,"Very Good","F","VVS1",61.7,57,9492,6.39,6.41,3.95
0.33,"Ideal","G","VVS1",62,56,1114,4.48,4.45,2.77
0.56,"Ideal","E","VS2",61.6,57,1625,5.3,5.32,3.27
0.91,"Very Good","G","SI2",64,61,3387,6.05,6.08,3.88
0.9,"Very Good","E","VS2",61.1,63,4062,6.2,6.17,3.78
0.5,"Ideal","F","VS1",62,55.1,1679,5.05,5.11,3.16
0.74,"Ideal","I","VS2",61.9,57,2374,5.83,5.81,3.6
1.03,"Ideal","E","VS2",61.7,56,7533,6.45,6.54,4.01
1.03,"Very Good","D","SI1",63,59,5551,6.39,6.44,4.04
0.53,"Good","E","VS2",63.7,55,1607,5.12,5.15,3.27
1.04,"Good","D","SI1",63.7,58,5708,6.43,6.39,4.08
0.31,"Ideal","D","SI1",62.6,57,571,4.3,4.33,2.7
1.06,"Very Good","H","SI1",60.2,59,4900,6.6,6.55,3.96
0.63,"Ideal","E","VVS1",62.4,56,3161,5.48,5.52,3.43
1.21,"Premium","G","SI2",58.9,61,4976,6.98,6.91,4.09
0.44,"Ideal","G","VS1",61.9,54,915,4.89,4.93,3.04
0.3,"Ideal","H","VVS2",62.4,56,590,4.28,4.31,2.68
1.07,"Ideal","E","VVS2",61.8,54,10453,6.56,6.61,4.07
1.01,"Fair","E","SI1",65.1,61,4480,6.27,6.24,4.07
1.21,"Premium","J","SI1",59.7,60,4574,6.93,6.9,4.13
1.5,"Premium","H","SI2",62.3,59,7291,7.27,7.21,4.52
1.17,"Very Good","D","SI2",60.9,60,6062,6.72,6.78,4.11
0.9,"Good","E","VS2",63.7,58,3948,6.06,6.09,3.87
1.01,"Ideal","H","SI1",62.4,53,4642,6.47,6.42,4.02
0.34,"Good","E","VS2",57.8,64,754,4.6,4.61,2.66
1.21,"Very Good","J","VS2",60.9,58,4816,6.86,6.91,4.19
0.87,"Premium","D","SI1",62.1,58,4189,6.08,6.13,3.79
1.5,"Premium","H","VS1",61.1,58,11007,7.46,7.37,4.53
0.23,"Very Good","G","VVS1",60.2,59,415,4,4.01,2.41
0.36,"Ideal","H","IF",60.6,56,980,4.64,4.66,2.82
1.13,"Ideal","D","VS1",61.2,57,11477,6.7,6.72,4.1
0.9,"Ideal","G","SI1",61.9,55,4161,6.18,6.23,3.84
0.53,"Ideal","D","VS2",61.4,56,1659,5.18,5.21,3.19
0.9,"Very Good","G","VS2",63.4,59,4135,6.08,6.13,3.87
0.4,"Ideal","G","VVS1",61.4,55,1123,4.72,4.76,2.91
2.01,"Premium","I","SI2",62,56,12338,8.01,7.87,4.92
1.5,"Premium","H","I1",60.1,57,3457,7.4,7.28,4.42
1.13,"Ideal","H","VS2",61.9,56,6670,6.69,6.63,4.13
0.95,"Very Good","J","VS2",63.5,56,3314,6.24,6.27,3.97
0.9,"Ideal","D","SI2",60.8,56,4241,6.24,6.26,3.8
2.12,"Premium","H","SI2",61.5,59,13460,8.26,8.21,5.06
0.52,"Ideal","E","VS2",60.9,57,1689,5.21,5.23,3.18
1.02,"Ideal","G","VS2",62.3,55,6648,6.45,6.48,4.03
0.7,"Ideal","H","IF",61.3,59,3309,5.69,5.72,3.5
0.7,"Premium","J","VS2",61.2,60,1940,5.73,5.7,3.5
1.18,"Ideal","G","VVS2",62.2,54,9252,6.78,6.82,4.23
1.01,"Premium","F","VS2",62.4,56,6271,6.43,6.35,3.99
1.56,"Very Good","F","SI1",60.7,59,11794,7.45,7.55,4.55
1.11,"Premium","E","SI2",62.6,59,5152,6.71,6.65,4.18
0.72,"Ideal","H","SI1",62.3,54,2354,5.78,5.75,3.59
0.55,"Ideal","D","VVS2",61.1,57,2644,5.32,5.29,3.24
0.34,"Good","F","SI2",63.5,56,447,4.44,4.48,2.83
0.3,"Ideal","F","VVS2",62.1,57,694,4.27,4.29,2.66
1.02,"Very Good","G","SI2",63.1,60,4370,6.41,6.34,4.02
1.1,"Very Good","G","SI2",63.4,56,4066,6.56,6.54,4.15
0.4,"Ideal","H","VS1",61.8,56,1035,4.78,4.74,2.94
1.7,"Ideal","I","SI1",62.9,57,9901,7.57,7.5,4.74
0.41,"Very Good","I","SI1",63.3,60,680,4.71,4.64,2.96
0.74,"Very Good","E","VS2",62.8,58,3323,5.73,5.76,3.61
0.32,"Very Good","I","SI1",61.6,61,421,4.36,4.4,2.7
0.78,"Ideal","E","SI1",62.7,56,2664,5.88,5.83,3.67
0.51,"Very Good","E","VS2",60.5,56,1656,5.18,5.24,3.15
0.3,"Ideal","F","VVS2",62.1,57,694,4.25,4.28,2.65
1.33,"Ideal","H","VS1",59.3,57,8558,7.18,7.22,4.27
0.31,"Ideal","E","SI1",62.4,57,698,4.34,4.31,2.7
0.9,"Fair","E","SI2",65.8,59,2982,6.03,5.98,3.95
2.01,"Very Good","H","SI1",61.5,60,17003,8.09,8.01,4.95
0.7,"Very Good","E","SI2",61.5,60,2263,5.65,5.7,3.49
1.25,"Ideal","D","SI2",61.9,54.4,6779,6.9,6.93,4.28
0.32,"Premium","F","IF",59.3,58,1080,4.47,4.44,2.62
1.05,"Premium","G","I1",61.7,59,2378,6.58,6.47,4.02
0.32,"Ideal","I","VS2",61.6,56,449,4.37,4.39,2.7
0.43,"Ideal","G","VVS1",61.4,55,1264,4.91,4.86,3
1.07,"Very Good","H","SI2",61.8,63,3296,6.57,6.47,4.03
1,"Good","I","SI1",58,58,4273,6.56,6.62,3.82
2.11,"Premium","H","VS2",60.8,61,16395,8.32,8.28,5.05
0.4,"Very Good","J","IF",62.2,61,828,4.68,4.71,2.92
0.42,"Ideal","H","VVS1",61.9,54.2,1094,4.8,4.82,2.98
0.74,"Good","E","VS1",63.1,58,2824,5.73,5.75,3.62
0.41,"Ideal","E","SI2",62.8,57,876,4.73,4.7,2.96
1.21,"Ideal","H","SI1",61.8,55,6727,6.82,6.86,4.23
0.75,"Premium","E","VS2",61.8,58,3206,5.83,5.85,3.61
1.57,"Ideal","J","SI1",62.3,57,7737,7.45,7.39,4.62
0.32,"Ideal","D","VVS1",61.5,57,1067,4.43,4.45,2.73
1,"Good","F","VS2",64,59,5864,6.29,6.25,4.03
0.4,"Premium","E","SI1",60.9,56,945,4.8,4.76,2.91
1.02,"Fair","I","SI2",64.5,56,3084,6.28,6.25,4.04
0.51,"Premium","D","SI2",62,58,1359,5.12,5.08,3.16
0.4,"Ideal","G","SI1",61.3,56,701,4.73,4.76,2.91
0.56,"Ideal","G","VS1",60.7,57,1682,5.27,5.34,3.22
1,"Premium","H","SI2",59.6,62,3640,6.52,6.41,3.85
0.71,"Premium","F","VS2",62.6,58,2803,5.7,5.67,3.56
1.05,"Ideal","F","VVS2",62.1,54,9257,6.55,6.52,4.06
0.28,"Ideal","F","SI1",60.6,55,481,4.26,4.3,2.6
1.05,"Very Good","D","SI1",59.3,58,6063,6.68,6.74,3.98
0.7,"Premium","F","SI1",62.5,59,2354,5.67,5.65,3.54
0.47,"Premium","G","SI1",62.7,58,931,4.97,4.99,3.12
0.31,"Ideal","E","VS2",60.9,57,680,4.34,4.36,2.65
1.55,"Ideal","D","VS2",62.1,59,15887,7.34,7.37,4.57
0.72,"Premium","F","SI2",61.1,59,1806,5.83,5.79,3.55
0.35,"Ideal","D","SI1",62.3,55,644,4.51,4.54,2.82
1.53,"Very Good","H","SI1",61.3,56,10446,7.42,7.44,4.56
0.71,"Ideal","F","VS1",62.7,57,3041,5.66,5.7,3.56
0.41,"Premium","F","VS1",62.7,58,1076,4.77,4.74,2.98
0.31,"Ideal","G","VS2",62.2,56,544,4.31,4.34,2.69
0.35,"Ideal","D","VS2",61.5,56,829,4.53,4.55,2.79
0.51,"Good","J","VS2",63.1,56,984,5.1,5.13,3.23
0.73,"Ideal","F","VVS1",61.9,56,3342,5.83,5.76,3.59
0.3,"Premium","G","IF",58.4,62,1071,4.43,4.4,2.58
0.45,"Good","E","SI1",63.9,57,1063,4.86,4.81,3.09
0.32,"Good","D","SI1",63.8,55,550,4.35,4.36,2.78
0.52,"Very Good","E","VS2",60.9,57,1689,5.17,5.2,3.16
0.3,"Ideal","G","VS2",63,55,675,4.31,4.29,2.71
0.52,"Ideal","H","SI2",61.5,56,1035,5.17,5.21,3.19
1.06,"Fair","I","I1",64.5,57,2239,6.47,6.33,4.13
1.2,"Fair","G","I1",64.4,55,2655,6.77,6.61,4.31
0.31,"Good","F","VS2",63.6,54,583,4.28,4.33,2.74
0.31,"Premium","G","VS2",59.9,59,544,4.38,4.4,2.63
0.41,"Premium","E","SI1",62.3,56,1059,4.78,4.76,2.97
0.32,"Premium","H","VS1",60.2,58,720,4.47,4.43,2.68
0.3,"Ideal","G","VVS2",61.5,57,878,4.33,4.29,2.65
1.01,"Ideal","G","VS2",60.4,61,6132,6.45,6.5,3.91
1.24,"Ideal","F","VS2",61.4,57,9073,6.98,6.86,4.25
0.3,"Ideal","D","VS2",62.6,56,710,4.28,4.31,2.69
0.34,"Ideal","E","VS2",62,56,829,4.48,4.46,2.77
0.54,"Very Good","D","VS2",60.5,59,1885,5.24,5.28,3.18
1.07,"Very Good","I","SI1",60.7,61,4237,6.55,6.6,3.99
0.52,"Premium","G","VS1",62.6,59,1689,5.08,5.11,3.19
1.05,"Fair","H","I1",61.8,57,2293,6.51,6.4,3.99
0.4,"Premium","H","SI1",62.8,59,855,4.69,4.67,2.94
0.3,"Good","E","SI1",63.7,58,675,4.27,4.24,2.71
0.43,"Very Good","I","VVS2",60.5,59,838,4.86,4.89,2.95
0.4,"Very Good","G","VVS2",59.2,63,945,4.88,4.81,2.87
0.4,"Very Good","D","VS1",62.9,56,1123,4.67,4.71,2.95
0.81,"Premium","F","SI1",61.3,60,2926,6,5.94,3.66
0.9,"Ideal","F","VS2",62,56,4838,6.23,6.15,3.84
0.3,"Very Good","H","VS2",62.9,59,473,4.26,4.3,2.69
0.5,"Ideal","H","VVS1",62.5,53,1648,5.09,5.12,3.19
0.33,"Ideal","E","VVS2",60.9,56,814,4.45,4.48,2.72
0.3,"Ideal","D","SI1",62.5,57,552,4.29,4.32,2.69
1.02,"Good","D","SI2",58.9,65,3773,6.54,6.59,3.87
0.5,"Good","D","SI1",63.9,56,1210,5.02,4.93,3.18
2.03,"Ideal","I","SI2",60,57,13182,8.32,8.2,4.96
0.31,"Very Good","F","VS1",61,57.5,679,4.37,4.39,2.67
1.42,"Good","E","SI2",60.1,61,8019,7.32,7.42,4.43
0.42,"Premium","G","SI1",62.7,59,717,4.72,4.75,2.97
0.4,"Ideal","H","VVS2",62.3,57,1125,4.73,4.71,2.94
0.33,"Ideal","H","VVS2",62.2,56,666,4.44,4.46,2.77
0.3,"Ideal","D","VS2",62.8,57,911,4.29,4.25,2.68
1.11,"Ideal","H","SI2",60.9,56,4600,6.71,6.73,4.09
0.28,"Very Good","H","VVS2",62.7,54,522,4.16,4.19,2.61
0.41,"Good","F","SI1",58.4,58,676,4.91,4.96,2.88
1.21,"Very Good","G","SI2",58.9,61,4887,6.91,6.98,4.09
0.3,"Premium","H","VS2",62.7,59,608,4.27,4.22,2.66
0.7,"Very Good","E","VS1",63.4,57,3095,5.63,5.67,3.58
1.23,"Premium","H","SI2",61.2,57,5373,6.89,6.86,4.21
0.54,"Very Good","E","SI2",62.4,57.7,1278,5.19,5.2,3.25
1.66,"Good","F","I1",62.1,57.7,6025,7.56,7.6,4.71
1.31,"Ideal","G","VVS1",61.1,57,11146,7.01,7.06,4.3
1.27,"Ideal","F","VVS2",61,57,13823,6.98,7.02,4.27
0.55,"Ideal","G","VS1",61.5,57,1763,5.23,5.28,3.23
0.3,"Very Good","G","VVS2",62.9,55,638,4.28,4.31,2.7
0.9,"Premium","F","SI1",61.4,55,4435,6.18,6.16,3.79
0.5,"Very Good","H","VS2",62.3,58,1302,5.05,5.12,3.17
0.35,"Ideal","G","SI1",61.3,56,669,4.56,4.54,2.79
0.33,"Ideal","H","VVS2",62.2,54,854,4.46,4.44,2.77
0.43,"Ideal","F","VVS2",61.9,56,1250,4.84,4.82,2.99
0.24,"Very Good","E","VVS2",60.8,58,552,3.99,4.03,2.44
0.39,"Ideal","G","VVS1",60.7,56,1359,4.73,4.77,2.88
1,"Premium","F","VVS2",61.5,59,9139,6.4,6.38,3.93
0.8,"Very Good","H","SI2",63.4,58,2502,5.87,5.84,3.71
0.56,"Ideal","G","VS2",61.7,56,1698,5.34,5.3,3.28
0.52,"Ideal","D","VS2",61.7,56,1822,5.16,5.18,3.19
0.6,"Good","F","SI1",63.7,61,1367,5.24,5.21,3.33
0.24,"Very Good","F","VS1",62,56,417,3.94,3.99,2.46
0.5,"Very Good","E","I1",63.1,61,720,5.04,4.97,3.16
0.34,"Ideal","E","SI1",61.4,55,765,4.54,4.48,2.77
0.55,"Ideal","E","VS1",62,56,2001,5.24,5.27,3.26
0.36,"Ideal","D","VS2",60,56,933,4.68,4.66,2.8
1.76,"Premium","I","SI2",62,58,10043,7.76,7.72,4.8
0.79,"Ideal","I","VS1",61.8,59,2800,5.92,5.95,3.67
1,"Premium","E","SI2",61,59,3752,6.4,6.33,3.89
1.51,"Premium","G","SI1",62.7,58,10951,7.3,7.25,4.56
0.43,"Good","E","SI1",63.4,56,718,4.77,4.79,3.03
1.01,"Fair","E","VS2",64.8,59,4972,6.34,6.26,4.08
0.5,"Ideal","E","VS2",63,54,1629,5.09,5.04,3.19
0.34,"Ideal","E","SI1",60.7,56,596,4.51,4.55,2.75
0.72,"Ideal","D","SI1",61.9,55,2903,5.78,5.75,3.57
0.71,"Premium","F","SI2",62.2,57,2040,5.66,5.6,3.5
0.63,"Ideal","D","SI1",62.8,57,2041,5.49,5.46,3.44
0.24,"Very Good","H","VVS1",62.3,56,449,3.99,4.02,2.49
0.33,"Premium","G","VVS1",60.9,60,1114,4.5,4.46,2.73
0.32,"Ideal","H","VS2",62,55,505,4.39,4.42,2.73
1.52,"Fair","H","SI1",61.2,60,8818,7.39,7.29,4.49
1.63,"Ideal","F","VS1",61.6,57,18179,7.53,7.61,4.66
1.01,"Premium","G","VVS2",61.9,58,6371,6.48,6.38,3.98
0.9,"Premium","E","VS2",60.6,53,4562,6.3,6.27,3.81
0.7,"Fair","F","SI1",66,56,2121,5.59,5.56,3.68
0.37,"Premium","D","VVS2",61,60,1145,4.64,4.61,2.82
1.11,"Ideal","H","SI1",61,56,5315,6.74,6.7,4.1
1.62,"Premium","H","SI1",61.3,60,10813,7.48,7.53,4.6
0.79,"Very Good","H","SI1",63.4,57,2649,5.86,5.9,3.73
0.3,"Ideal","D","SI2",62.1,57,447,4.3,4.33,2.68
0.9,"Premium","I","VS2",61.6,58,3478,6.15,6.09,3.77
0.31,"Very Good","F","VVS2",62,56,754,4.36,4.39,2.71
0.55,"Premium","G","SI2",60.3,58,1186,5.35,5.33,3.22
0.52,"Premium","F","VS2",60,57,1651,5.24,5.22,3.14
1.11,"Very Good","J","VS2",63.2,59,3730,6.55,6.46,4.11
0.91,"Ideal","G","SI2",62.2,57,3425,6.18,6.24,3.86
1.21,"Premium","H","SI1",59.8,58,6573,6.95,6.9,4.14
0.54,"Ideal","G","VS1",60.1,57,1957,5.29,5.31,3.18
0.35,"Premium","E","VS2",59.2,58,984,4.63,4.59,2.73
0.56,"Ideal","I","SI1",62.1,54,1094,5.3,5.32,3.3
0.3,"Ideal","E","VS2",61.4,56,795,4.32,4.34,2.66
1.09,"Premium","F","SI1",62.7,58,5287,6.51,6.56,4.1
0.3,"Ideal","H","VS1",62.9,56,675,4.27,4.22,2.67
0.54,"Ideal","I","VS1",62.3,57,1452,5.2,5.24,3.25
1.22,"Very Good","G","SI1",61.8,58,6656,6.82,6.88,4.23
0.56,"Very Good","J","SI1",60.3,59,957,5.3,5.34,3.21
1.56,"Ideal","I","SI1",61.4,56,8858,7.47,7.42,4.57
0.32,"Premium","F","VVS2",62.2,59,806,4.41,4.34,2.72
1.02,"Fair","F","SI1",64.8,59,5255,6.33,6.23,4.07
0.32,"Ideal","G","IF",62.2,54,918,4.42,4.45,2.76
1.2,"Premium","H","SI2",59.6,60,4906,6.91,6.84,4.1
0.38,"Premium","H","VVS1",59.1,58,1033,4.76,4.71,2.8
0.7,"Premium","H","SI1",62.7,59,2020,5.68,5.63,3.55
0.93,"Very Good","J","VS2",61.1,59,3180,6.32,6.34,3.87
0.57,"Very Good","I","SI1",61.8,57,1173,5.31,5.34,3.29
1,"Premium","H","VS2",60.2,62,4514,6.46,6.43,3.88
0.71,"Very Good","F","SI1",63,56,2088,5.65,5.72,3.58
0.42,"Ideal","D","SI1",61.9,57,1040,4.82,4.77,2.97
1.03,"Very Good","F","SI1",58,60,5241,6.68,6.74,3.89
0.7,"Very Good","G","VVS2",60.8,57,2931,5.72,5.76,3.49
1.06,"Very Good","D","SI2",60.9,58,4471,6.57,6.63,4.02
0.91,"Premium","F","SI2",62.6,58,3746,6.14,6.09,3.83
0.33,"Ideal","F","VVS2",61.4,57,824,4.43,4.46,2.73
0.28,"Very Good","E","VVS2",60.2,58,604,4.24,4.27,2.56
0.5,"Ideal","I","SI1",61.4,56,1066,5.13,5.16,3.16
2.01,"Good","G","SI1",60.3,60,18625,8.07,8.18,4.9
0.9,"Very Good","F","VS2",63.2,58,4504,6.11,6.16,3.88
0.31,"Ideal","H","VVS1",62.2,56,707,4.34,4.37,2.71
1.02,"Premium","G","SI1",61.1,58,5255,6.52,6.48,3.97
0.31,"Premium","I","VVS2",62.1,58,698,4.33,4.3,2.68
1.04,"Premium","H","SI1",61,58,4999,6.54,6.6,4.01
0.81,"Premium","F","SI1",59.4,60,2403,6.11,6.07,3.62
0.31,"Premium","H","VS1",62.9,58,698,4.34,4.31,2.72
0.72,"Ideal","H","VVS1",61.5,57,3180,5.74,5.76,3.54
1.03,"Ideal","G","SI1",60.8,57,5653,6.52,6.47,3.95
0.39,"Good","G","VS2",63.8,59,787,4.66,4.59,2.95
1.5,"Very Good","D","VS2",63.6,55,14368,7.17,7.24,4.58
0.45,"Fair","F","VS2",67,56,923,4.77,4.7,3.17
0.51,"Ideal","D","VVS2",61.7,56,2742,5.16,5.14,3.18
0.34,"Ideal","G","VVS1",62.1,57,895,4.45,4.47,2.77
1.04,"Ideal","I","SI1",61.8,59,4484,6.46,6.48,4
0.92,"Very Good","G","SI1",61.8,54,4281,6.25,6.37,3.9
0.9,"Very Good","G","SI1",62,58,3841,6.14,6.18,3.82
1.7,"Premium","F","VS2",62.5,61,13737,7.54,7.45,4.69
1.01,"Very Good","G","VS2",63.5,57,6291,6.36,6.39,4.05
0.51,"Ideal","D","VS2",61.7,55,1787,5.11,5.14,3.16
1,"Very Good","G","VS2",60,55,5385,6.41,6.52,3.88
0.3,"Ideal","H","SI1",61.9,54,514,4.31,4.34,2.68
1.16,"Ideal","I","VS2",61.5,57,5207,6.75,6.78,4.16
0.59,"Ideal","H","VVS2",61.8,56,1834,5.37,5.41,3.33
1.51,"Premium","H","VVS1",60.6,60,12336,7.42,7.4,4.49
2.4,"Ideal","I","SI2",62.8,57,11988,8.52,8.49,5.34
0.34,"Ideal","E","VVS1",62.2,56,1084,4.46,4.44,2.77
0.34,"Good","E","VS2",63.8,56,696,4.44,4.49,2.85
0.43,"Premium","E","SI1",61.5,60,948,4.85,4.78,2.96
1.24,"Very Good","G","VS2",59.1,59,8064,7.02,7.08,4.17
1.27,"Ideal","E","VS1",61.8,57,11840,6.94,6.98,4.3
0.33,"Premium","G","VS1",62.8,58,854,4.41,4.38,2.76
1.3,"Premium","I","VS2",60.3,60,5242,7.01,6.99,4.22
1.02,"Ideal","F","VS2",62.3,56,7175,6.39,6.54,4
0.41,"Ideal","F","VVS1",60.9,56,1295,4.79,4.83,2.93
0.32,"Ideal","D","VVS2",62.2,56,1014,4.41,4.37,2.73
0.3,"Premium","G","VVS2",61.6,60,878,4.27,4.24,2.62
1.51,"Very Good","G","SI1",63.3,60,10116,7.2,7.24,4.57
0.39,"Premium","D","VS2",61.3,58,958,4.7,4.73,2.89
0.23,"Very Good","D","VVS2",62.6,58,530,3.89,3.94,2.45
1.24,"Ideal","J","SI1",62.3,57,3312,6.86,6.81,4.26
0.5,"Ideal","D","VS1",61,56,1893,5.13,5.17,3.14
0.31,"Premium","E","VS2",61.6,59,680,4.32,4.35,2.67
1.23,"Ideal","I","SI2",62.3,55,4773,6.85,6.82,4.26
0.31,"Premium","E","VS1",61,58,734,4.37,4.39,2.67
0.55,"Ideal","F","VS1",60.3,57,1682,5.32,5.37,3.23
1.36,"Premium","H","SI2",60.1,56,5103,7.23,7.18,4.38
0.4,"Ideal","D","VVS1",60.3,57,1441,4.81,4.78,2.89
0.61,"Very Good","G","VVS2",62.3,59,2351,5.4,5.45,3.38
0.35,"Ideal","H","IF",61.7,54,859,4.53,4.55,2.8
0.32,"Ideal","H","VVS1",61.6,54,708,4.42,4.45,2.73
1.51,"Very Good","E","SI2",63.2,56,10012,7.32,7.26,4.61
1.55,"Ideal","J","SI2",62.3,54,6966,7.38,7.42,4.61
1.01,"Ideal","F","VVS2",63,57,9463,6.36,6.4,4.02
0.32,"Ideal","D","VS2",61.8,55,842,4.43,4.41,2.73
0.41,"Ideal","J","VS1",62.8,56,707,4.73,4.79,2.99
1.03,"Premium","F","SI2",62.2,60,3668,6.47,6.45,4.02
0.25,"Ideal","F","VS1",61.8,57,436,4.07,4.09,2.52
0.52,"Ideal","F","VS1",61.6,56,1872,5.2,5.16,3.18
1.26,"Ideal","G","SI1",61.9,56,7711,6.92,6.98,4.3
0.35,"Ideal","D","SI1",61.3,57,827,4.57,4.54,2.79
