"carat","cut","color","clarity","depth","table","price","x","y","z"
2.08,"Ideal","H","SI2",61.5,57,15065,8.26,8.2,5.06
1.11,"Good","H","SI1",64.2,58,4606,6.53,6.47,4.17
0.7,"Very Good","G","VVS2",60.8,57,2931,5.72,5.76,3.49
1.67,"Ideal","F","VS2",61.8,57,17194,7.58,7.62,4.7
0.34,"Ideal","G","VVS2",62.6,54,995,4.47,4.44,2.79
1.29,"Ideal","F","VS1",62.3,54,10923,7,6.93,4.34
2.22,"Good","I","SI2",63.2,57,16398,8.23,8.28,5.22
0.4,"Very Good","E","VS2",62.2,58,912,4.67,4.72,2.92
1.01,"Very Good","D","VVS2",62.5,59,10453,6.34,6.4,3.98
0.36,"Ideal","E","VS1",61.8,55,835,4.58,4.61,2.84
1.29,"Ideal","H","SI2",61.6,54,6300,7,7.02,4.32
1.01,"Good","H","SI1",57.1,58,4488,6.6,6.64,3.78
0.4,"Ideal","F","SI2",61.9,57,673,4.71,4.73,2.92
0.3,"Premium","J","VS1",62.6,60,506,4.28,4.22,2.66
1.04,"Very Good","D","VVS2",60.8,58,10130,6.49,6.53,3.96
0.41,"Premium","G","SI2",61.4,58,784,4.8,4.75,2.93
0.75,"Good","J","SI1",63.9,56,2250,5.76,5.71,3.66
0.3,"Ideal","G","SI1",62,53,477,4.33,4.38,2.7
0.32,"Premium","I","SI1",62.8,58,554,4.39,4.34,2.74
0.91,"Ideal","G","VS1",62.1,57,5795,6.17,6.2,3.84
0.96,"Fair","F","SI1",60.7,65,4849,6.43,6.28,3.86
0.92,"Ideal","I","SI1",61.8,57,4488,6.22,6.27,3.86
0.26,"Ideal","H","VVS2",62.5,54,508,4.11,4.14,2.58
1.51,"Premium","J","VS1",62.1,58,8371,7.36,7.4,4.58
0.26,"Very Good","E","VVS1",61.5,56,657,4.1,4.15,2.53
2.04,"Premium","H","SI1",58.1,60,18795,8.37,8.28,4.84
0.41,"Premium","F","VS1",60.8,58,1076,4.82,4.76,2.91
0.8,"Ideal","H","IF",62.4,54,3972,5.93,5.99,3.72
0.38,"Very Good","E","IF",59.5,57,1421,4.77,4.84,2.86
1.02,"Premium","H","SI1",61.2,57,4819,6.54,6.5,3.99
0.33,"Ideal","G","VVS1",61.8,59,802,4.45,4.48,2.76
0.51,"Premium","E","VS2",61.6,58,1567,5.18,5.15,3.18
0.31,"Ideal","F","VS2",60.5,57,591,4.39,4.41,2.66
0.32,"Ideal","E","SI1",62.2,54,516,4.38,4.4,2.73
0.74,"Good","H","VS2",63,57,2327,5.72,5.77,3.62
1.5,"Premium","J","SI2",61.4,61,6750,7.36,7.3,4.5
0.57,"Ideal","E","VS2",61.6,56,1819,5.38,5.34,3.3
0.32,"Ideal","F","VVS1",61.8,55,990,4.41,4.36,2.71
0.41,"Ideal","E","VVS2",61.7,56,1432,4.77,4.8,2.95
1.65,"Ideal","H","VVS2",62.1,56,12225,7.68,7.65,4.76
0.71,"Ideal","F","SI2",61.6,56,2168,5.73,5.67,3.51
1.32,"Premium","I","SI2",60.8,58,4704,7.03,7.11,4.3
0.3,"Ideal","H","SI1",62.2,57,450,4.27,4.31,2.67
0.31,"Ideal","D","VVS2",61.6,56,982,4.38,4.34,2.69
0.3,"Premium","J","VS2",62.2,58,368,4.28,4.3,2.67
1.2,"Ideal","D","VS2",62.3,56,9912,6.81,6.78,4.23
2.03,"Premium","G","I1",61.1,58,6377,8.11,8.06,4.94
0.28,"Very Good","G","VVS2",61.4,55,522,4.21,4.24,2.59
0.32,"Ideal","G","VS1",62,56,828,4.39,4.35,2.71
0.3,"Premium","F","IF",61.6,58,1085,4.34,4.3,2.66
2.22,"Ideal","I","SI2",62.7,61,14416,8.31,8.23,5.19
1.25,"Premium","F","VS2",60.8,58,9702,6.98,6.93,4.23
0.51,"Good","D","SI2",57.7,60,1202,5.31,5.26,3.05
2.01,"Ideal","F","SI2",61.7,56,18394,8.12,8.16,5.02
1.01,"Ideal","F","VS2",62,56,6533,6.51,6.46,4.02
0.73,"Ideal","F","VVS1",61.1,56,4171,5.83,5.86,3.57
0.5,"Ideal","E","SI1",59.7,62,1331,5.16,5.19,3.09
1.5,"Premium","F","VS2",61.5,58,14199,7.36,7.34,4.52
0.77,"Very Good","F","SI2",60.1,56,2667,5.94,5.97,3.58
0.31,"Ideal","D","VS2",60.7,56,942,4.38,4.35,2.65
0.31,"Ideal","E","VS2",61.5,56,642,4.39,4.42,2.71
1.35,"Premium","G","VVS2",60.2,59,11868,7.2,7.16,4.32
0.77,"Very Good","G","SI1",58.4,63,2635,5.95,6.03,3.5
0.74,"Premium","I","SI2",59.8,58,2042,5.93,5.88,3.53
0.34,"Ideal","D","SI1",62.7,56,803,4.48,4.45,2.8
0.81,"Very Good","F","SI2",62.7,58,2942,5.92,5.95,3.72
2.01,"Good","F","SI2",64.1,57,16085,7.78,7.82,5
1.31,"Very Good","I","SI1",62.6,59,6686,6.97,6.86,4.33
0.3,"Good","E","VS2",64.2,57,619,4.24,4.13,2.69
0.41,"Premium","D","VS2",62.4,60,1007,4.71,4.75,2.95
0.71,"Premium","I","VS2",60.4,60,2300,5.8,5.72,3.48
1.11,"Ideal","E","VS2",62.2,56,7326,6.59,6.66,4.12
1.54,"Premium","E","VS2",62.7,58,15178,7.33,7.37,4.61
0.5,"Premium","E","VS2",61.3,56,1629,5.16,5.11,3.15
0.61,"Ideal","I","VS2",62,57,1627,5.43,5.46,3.37
1.15,"Very Good","E","VS2",62.9,56,6929,6.65,6.68,4.19
1.01,"Premium","E","VS2",62.9,58,6335,6.47,6.37,4.04
0.5,"Very Good","D","SI1",61.6,59,1318,5.12,5.14,3.16
0.26,"Ideal","H","IF",61.2,57,545,4.13,4.16,2.53
1.52,"Ideal","J","SI1",61.9,57,7491,7.37,7.33,4.55
0.61,"Ideal","I","VVS1",62,55,1742,5.46,5.49,3.39
0.55,"Ideal","H","VVS2",61.7,57,1806,5.28,5.26,3.25
1.21,"Very Good","G","VS2",63.1,60,7416,6.72,6.66,4.22
0.28,"Very Good","D","VS1",62.2,61,452,4.13,4.16,2.58
0.33,"Good","D","VS2",63.5,56,625,4.36,4.4,2.78
0.52,"Ideal","F","VVS1",61.2,56,2867,5.21,5.19,3.18
0.51,"Ideal","H","SI1",61.6,55,1222,5.14,5.18,3.18
0.9,"Ideal","G","SI2",62.5,56,3521,6.15,6.2,3.86
0.31,"Ideal","D","SI1",61.9,57,571,4.33,4.36,2.69
0.6,"Ideal","D","VVS1",62.5,55,4209,5.42,5.4,3.38
0.43,"Ideal","H","VVS2",62.3,55,1008,4.85,4.82,3.01
1.51,"Ideal","I","SI2",62.8,54,7693,7.28,7.34,4.59
0.25,"Good","E","VVS1",61.4,62,498,4.03,4.05,2.48
1.02,"Ideal","J","VS2",62,56,4485,6.42,6.45,3.99
1.01,"Very Good","G","SI2",63,58,3966,6.29,6.34,3.98
0.4,"Ideal","G","VS2",61.1,56,1240,4.74,4.78,2.91
0.53,"Premium","H","VS1",60.5,57,1607,5.34,5.27,3.21
0.54,"Ideal","J","VVS1",62.2,54,1239,5.23,5.25,3.26
0.54,"Very Good","D","VS2",61.7,55,1817,5.21,5.26,3.23
0.71,"Premium","E","VVS2",59,59,3380,5.88,5.82,3.45
1.01,"Premium","E","VS2",59.3,58,7240,6.53,6.49,3.86
1.1,"Premium","E","SI2",60.1,62,4691,6.69,6.65,4.01
1.01,"Premium","G","VS1",62.7,58,6335,6.36,6.31,3.97
0.41,"Ideal","F","VS2",62.7,57,1107,4.78,4.73,2.98
0.9,"Premium","J","SI1",62.8,59,2871,6.13,6.03,3.82
0.72,"Very Good","E","SI1",63,56,2642,5.73,5.76,3.62
0.9,"Very Good","F","VS2",63.2,58,4504,6.11,6.16,3.88
0.98,"Very Good","H","VS2",59.9,60,4826,6.45,6.38,3.84
1.11,"Ideal","D","VVS2",62.3,56,12390,6.59,6.64,4.12
0.75,"Very Good","E","SI1",63.6,56,2993,5.73,5.75,3.65
0.32,"Ideal","H","VS2",62,57,648,4.39,4.35,2.71
0.74,"Premium","G","SI2",63,56,2398,5.77,5.75,3.63
1.06,"Ideal","E","VS1",62.1,57,8413,6.49,6.52,4.04
0.56,"Ideal","G","VVS2",62.1,56,2357,5.31,5.29,3.29
0.4,"Ideal","G","VS2",62.5,54,792,4.72,4.75,2.96
0.32,"Very Good","F","VVS2",63,56,721,4.37,4.39,2.76
1.01,"Good","E","VS1",63.6,57,7665,6.41,6.35,4.06
1.52,"Premium","J","VS1",61.2,59,8366,7.39,7.36,4.51
0.26,"Very Good","E","VS2",62.8,58,601,4,4.06,2.53
0.37,"Ideal","F","VVS2",61.6,57,920,4.59,4.63,2.84
0.58,"Very Good","F","VVS1",59.7,57,2636,5.48,5.51,3.28
0.7,"Premium","E","SI2",61.1,61,2215,5.74,5.69,3.49
0.71,"Ideal","E","VS1",62.3,54,3212,5.69,5.73,3.56
0.3,"Ideal","E","SI1",62.3,57,564,4.28,4.32,2.68
0.25,"Ideal","H","VS1",62.6,53,445,4.04,4.08,2.54
1.02,"Ideal","D","SI1",61.3,56,6157,6.48,6.53,3.99
0.24,"Ideal","G","SI1",62.2,54,364,3.97,4,2.48
1.2,"Premium","G","VVS2",61.2,58,10053,6.88,6.84,4.2
1.1,"Ideal","E","SI2",59.4,54,4071,6.79,6.74,4.02
0.78,"Ideal","E","VS2",62,55,3276,5.95,5.89,3.67
0.52,"Premium","G","VS1",61.7,56,1815,5.21,5.17,3.2
0.3,"Ideal","E","VS2",61.8,56,658,4.29,4.32,2.66
1.5,"Good","H","SI2",59.8,61,6798,7.39,7.49,4.45
0.7,"Very Good","F","VS2",61.1,62,2250,5.64,5.69,3.46
0.26,"Very Good","E","VS2",59.2,58,453,4.18,4.2,2.48
0.5,"Ideal","E","VS2",62,56,1676,5.1,5.06,3.15
0.7,"Very Good","F","SI1",60.6,58,2231,5.73,5.78,3.49
0.36,"Ideal","D","VS2",61.1,57,852,4.58,4.62,2.81
0.33,"Ideal","G","IF",61.6,55,984,4.48,4.51,2.77
0.57,"Good","D","SI1",62.2,64,1847,5.29,5.23,3.27
0.56,"Ideal","F","SI1",62.3,55,1436,5.27,5.32,3.3
1.2,"Ideal","I","SI1",63.5,61,5376,6.75,6.71,4.27
0.34,"Very Good","G","VVS2",61.2,59,775,4.46,4.5,2.74
0.34,"Ideal","J","VS1",62,54,464,4.52,4.55,2.81
0.34,"Premium","H","VS2",62.6,60,537,4.42,4.46,2.78
0.51,"Ideal","D","I1",62.1,56,1071,5.15,5.06,3.17
0.96,"Ideal","F","VS1",61.7,56,4333,6.4,6.34,3.93
0.3,"Ideal","H","VS2",62.3,54,491,4.31,4.36,2.7
0.8,"Ideal","E","SI2",61,55,2978,6,6.03,3.67
1,"Ideal","G","VS2",62.3,56,5824,6.38,6.36,3.97
0.54,"Ideal","F","VS2",63,57,1837,5.22,5.18,3.28
1.03,"Ideal","E","SI1",62,55,5411,6.46,6.5,4.02
0.91,"Very Good","H","SI1",63.4,59,3710,6.12,6.09,3.87
0.35,"Premium","F","VS2",61.4,59,706,4.53,4.56,2.79
1.13,"Very Good","E","SI1",62.7,57,4922,6.62,6.65,4.16
0.74,"Very Good","J","VS2",60.8,58,2003,5.79,5.85,3.54
0.9,"Good","G","SI1",62.2,62.5,3816,6.08,6.1,3.78
1.47,"Premium","H","SI2",59.3,59,7573,7.39,7.34,4.37
0.51,"Ideal","F","VS1",61.9,56,1836,5.17,5.11,3.18
0.32,"Ideal","H","VS1",60.2,56,561,4.44,4.49,2.69
0.41,"Very Good","J","VVS1",60.1,58,775,4.79,4.83,2.89
1.03,"Ideal","G","SI2",62.1,56,4407,6.44,6.48,4.01
1.13,"Ideal","G","SI1",61.8,55,5759,6.71,6.75,4.16
1.02,"Premium","F","VS2",63,60,5704,6.41,6.35,4.02
1.11,"Very Good","H","SI2",63.4,55,4028,6.54,6.51,4.14
0.3,"Premium","H","VVS1",60.7,58,620,4.35,4.38,2.65
0.72,"Ideal","F","SI1",61,55,2920,5.78,5.85,3.55
1.51,"Very Good","E","SI1",61.8,57,9474,7.36,7.43,4.57
0.92,"Very Good","I","SI1",63.7,58,3345,6.12,6.18,3.92
0.26,"Good","E","VVS1",57.9,60,554,4.22,4.25,2.45
1.5,"Good","H","SI1",64.3,60,9946,7.23,7.14,4.62
1.51,"Premium","H","VS1",62.4,60,10939,7.34,7.27,4.56
1.16,"Very Good","E","VS2",62.1,58,8520,6.63,6.7,4.14
0.33,"Ideal","D","SI2",62.4,57,631,4.42,4.39,2.75
1.1,"Good","I","SI1",63.1,61,4133,6.49,6.56,4.12
1.09,"Ideal","G","VVS2",62,54.8,8149,6.6,6.63,4.1
0.73,"Ideal","G","SI2",61.1,57,2376,5.8,5.82,3.55
1.89,"Ideal","J","VS1",62,56,12674,7.93,7.98,4.93
1,"Good","E","SI2",64.3,58,3450,6.18,6.11,3.95
0.71,"Very Good","E","SI1",63.1,59,2441,5.75,5.62,3.59
0.74,"Fair","F","VS2",61.1,68,2805,5.82,5.75,3.53
0.41,"Premium","J","VVS1",62.2,59,775,4.71,4.75,2.94
1.05,"Very Good","E","SI1",60.7,56,5770,6.54,6.6,3.99
1.03,"Very Good","F","VS1",62.8,54.1,8089,6.39,6.48,4.05
0.7,"Fair","E","VS2",60.6,64,2697,5.77,5.62,3.45
1,"Very Good","D","VS2",62.4,57,8138,6.36,6.4,3.98
0.74,"Ideal","H","VS1",61,55,3254,5.86,5.88,3.58
0.9,"Premium","G","VS2",59,58,3841,6.29,6.25,3.7
0.7,"Very Good","G","VS1",62.8,57,2475,5.63,5.68,3.55
1.04,"Ideal","H","VS1",62.2,56.6,6255,6.43,6.49,4.02
1.09,"Ideal","G","VS2",62.8,57,7292,6.54,6.58,4.12
0.71,"Ideal","F","VS1",62.1,56,3457,5.69,5.75,3.55
0.57,"Ideal","H","IF",62.2,56,2195,5.3,5.33,3.3
0.35,"Premium","F","VS2",61.4,59,906,4.56,4.53,2.79
0.7,"Very Good","H","SI1",63.4,61,2176,5.62,5.58,3.55
0.42,"Very Good","E","VS1",62.8,57.8,1247,4.8,4.83,3.03
1.31,"Ideal","H","VS1",61.5,56,8429,7,7.06,4.32
1.03,"Premium","E","VS1",61.4,58,7677,6.52,6.58,4.02
1.09,"Premium","H","SI2",62.5,58,4639,6.61,6.55,4.11
2.02,"Ideal","F","SI2",61.3,57,16290,8.11,8.16,4.99
1.52,"Good","G","SI2",63.1,58,7933,7.21,7.3,4.58
1.59,"Premium","H","VS2",62.1,58,11437,7.48,7.42,4.63
0.32,"Premium","F","SI1",62.3,55,684,4.44,4.39,2.75
0.33,"Very Good","F","SI2",63,58,434,4.4,4.42,2.78
1.34,"Very Good","H","SI1",62.4,58,7636,6.98,7.02,4.37
0.9,"Good","E","SI2",63.6,59,3584,6.05,6.09,3.86
1.16,"Good","H","SI1",64,58,5576,6.56,6.63,4.22
2.5,"Fair","G","I1",64.7,57,7854,8.48,8.44,5.47
0.33,"Ideal","D","VVS1",61,55,1100,4.47,4.52,2.74
1.38,"Ideal","H","VS1",63.6,56,8037,7.05,7,4.47
1.5,"Premium","F","VS1",62.3,58,15153,7.28,7.33,4.55
0.82,"Ideal","E","SI1",61.8,55,3588,5.97,6.01,3.7
0.33,"Ideal","E","VS2",62.3,57,723,4.37,4.43,2.74
0.82,"Ideal","D","SI2",62.1,57,3357,6.04,6,3.74
2,"Premium","F","SI2",61.5,59,11413,8.03,7.95,4.92
0.42,"Very Good","G","VS2",60.1,61,847,4.79,4.86,2.9
1.22,"Ideal","H","VS1",62.6,56,8167,6.83,6.87,4.29
0.4,"Ideal","F","SI2",61,56,731,4.76,4.81,2.92
0.3,"Ideal","H","VVS2",62.5,55,581,4.29,4.32,2.69
0.9,"Good","D","SI1",63.9,57,3689,6.1,6.04,3.88
0.54,"Ideal","G","IF",61.6,57,2361,5.22,5.27,3.23
0.72,"Ideal","H","SI1",61.7,54,2359,5.77,5.81,3.57
1.21,"Ideal","J","SI1",61.9,57,4968,6.84,6.89,4.25
1.1,"Good","G","SI2",64.2,56,4084,6.55,6.51,4.19
1.31,"Ideal","H","SI1",60.8,56,7519,7.12,7.08,4.32
0.53,"Ideal","D","VS2",62.3,56,1956,5.17,5.14,3.21
0.7,"Very Good","I","VVS2",63.4,59,2415,5.6,5.57,3.54
2.02,"Ideal","F","SI2",62.2,57,16256,8.07,8.03,5.01
0.5,"Very Good","F","VS1",61.4,58,1849,5.05,5.14,3.13
1,"Good","D","SI1",65.1,54,4786,6.23,6.27,4.07
0.64,"Very Good","H","VVS2",60,59,2060,5.59,5.65,3.37
0.41,"Ideal","E","VS1",61.8,57,1079,4.76,4.79,2.95
0.61,"Very Good","E","IF",61.7,58,3337,5.39,5.47,3.35
0.3,"Ideal","F","VS2",61.6,57,776,4.33,4.3,2.66
0.73,"Ideal","H","VVS1",61.6,57,3005,5.81,5.78,3.57
0.32,"Ideal","G","VVS1",62.4,56,842,4.36,4.39,2.73
0.46,"Ideal","J","VVS1",62.5,56,953,4.89,4.93,3.07
1.5,"Very Good","I","VS1",62.7,59,9519,7.19,7.26,4.53
0.3,"Premium","F","VS2",61.5,60,605,4.26,4.29,2.63
1.02,"Premium","F","SI2",61.5,58,4459,6.42,6.49,3.97
1.7,"Ideal","J","VS2",62.2,56,9276,7.64,7.61,4.74
0.71,"Very Good","J","VS2",62.6,54,1902,5.68,5.72,3.57
0.41,"Good","J","IF",63.5,54,827,4.7,4.75,3
0.53,"Ideal","H","VS2",61.9,55.2,1435,5.21,5.24,3.24
0.53,"Ideal","E","VVS1",61.5,54,3352,5.25,5.23,3.22
0.24,"Very Good","E","VVS1",61.2,55,485,4.03,4.08,2.48
0.61,"Ideal","G","VS1",61.8,56,2041,5.43,5.48,3.37
0.4,"Ideal","I","VS1",61.9,55,919,4.74,4.77,2.94
0.41,"Good","F","SI1",63.4,57,705,4.73,4.74,3
0.3,"Very Good","G","VS1",63.4,55,725,4.32,4.26,2.72
0.97,"Fair","J","SI2",60.8,67,2538,6.41,6.32,3.87
1.24,"Very Good","H","SI2",64,56,5725,6.79,6.83,4.36
1.24,"Premium","G","SI1",58.9,58,6145,7.08,6.98,4.14
0.7,"Very Good","F","VS2",59.5,58,2812,5.75,5.85,3.45
0.71,"Ideal","E","VS1",62.3,56,3198,5.66,5.7,3.54
0.39,"Premium","E","VS2",59.7,59,975,4.83,4.79,2.87
0.71,"Very Good","I","SI2",62.2,58,1902,5.61,5.7,3.52
1.03,"Ideal","H","VS1",61.5,57,4874,6.49,6.45,3.98
1.51,"Ideal","H","VS1",62.6,56,11686,7.32,7.28,4.57
1.12,"Premium","G","I1",60.4,59,2383,6.71,6.67,0
0.38,"Ideal","G","VS1",62.5,56,998,4.64,4.58,2.88
0.9,"Premium","D","SI1",62.7,58,4381,6.09,6.15,3.84
0.9,"Fair","H","SI2",65.8,54,2823,6.05,5.98,3.96
0.73,"Ideal","G","VS1",60.9,59,3459,5.79,5.83,3.54
0.3,"Ideal","G","VS1",62.2,55,605,4.28,4.31,2.67
0.57,"Good","H","VS1",63.7,51,1728,5.36,5.29,3.39
0.2,"Premium","D","VS2",62.3,60,367,3.73,3.68,2.31
1.56,"Very Good","H","SI2",58.7,63,7583,7.73,7.55,4.49
0.49,"Good","F","VS1",59.5,62,1182,5.09,5.22,3.06
1.11,"Premium","H","SI1",61.5,59,5315,6.69,6.64,4.1
0.31,"Ideal","H","VVS2",62.4,56,625,4.34,4.38,2.72
0.7,"Good","H","VVS2",63.8,57,2657,5.61,5.51,3.55
2,"Fair","I","SI2",69.1,56,8736,7.84,7.7,5.37
0.52,"Ideal","E","SI1",61.4,57,1429,5.18,5.15,3.17
0.53,"Ideal","G","VS2",60.1,54,1607,5.31,5.3,3.19
0.98,"Ideal","I","SI2",62.6,54,3873,6.35,6.39,3.99
0.38,"Very Good","D","SI1",62,55,586,4.67,4.72,2.91
0.5,"Good","G","VS2",59.3,65,1259,5.1,5.12,3.03
0.76,"Ideal","E","SI2",61.6,55,2680,5.87,5.92,3.63
0.46,"Good","F","IF",57.5,58,1806,5.12,5.18,2.96
0.38,"Ideal","E","IF",62.2,54.1,1402,4.64,4.67,2.89
0.46,"Very Good","F","VS2",59.6,58.2,1273,4.99,5.06,3
1.01,"Ideal","F","SI1",62.3,57,4829,6.4,6.44,4
0.9,"Ideal","H","VS2",62.4,56,4044,6.15,6.18,3.85
0.32,"Ideal","E","VS2",62,57,900,4.41,4.37,2.72
0.81,"Ideal","E","SI2",60.2,57,2938,6.1,6.06,3.66
0.93,"Ideal","E","SI1",62.2,55,4374,6.24,6.27,3.89
1.12,"Very Good","F","SI2",61.5,58,4953,6.63,6.68,4.09
1.22,"Premium","G","VS2",61.2,58,7729,6.81,6.91,4.2
0.9,"Ideal","E","SI1",63,56,4092,6.15,6.1,3.86
2.29,"Very Good","I","SI1",61.8,59,18068,8.44,8.51,5.24
1.13,"Very Good","G","VS1",60.7,57,7815,6.68,6.72,4.07
1.06,"Very Good","F","VS2",62.7,55,6627,6.54,6.5,4.09
0.3,"Ideal","D","SI1",61,54,709,4.35,4.34,2.65
0.52,"Ideal","G","VVS2",62.4,55,2012,5.19,5.17,3.23
0.62,"Very Good","F","VS2",59.8,58,2041,5.55,5.59,3.33
0.3,"Good","G","VVS2",63.8,56,684,4.27,4.29,2.73
0.9,"Premium","E","SI1",61.6,57,4385,6.25,6.19,3.83
0.41,"Good","G","SI2",63.7,55,732,4.75,4.7,3.01
0.3,"Ideal","H","VVS2",61.5,56,605,4.33,4.35,2.67
0.3,"Ideal","H","SI1",62.2,53,514,4.29,4.32,2.68
0.57,"Premium","D","VS2",60.8,59,2019,5.38,5.34,3.26
1.02,"Ideal","G","SI1",62.4,56,4044,6.42,6.37,3.99
0.33,"Ideal","F","VS2",61.4,57,854,4.48,4.45,2.74
0.96,"Fair","I","SI2",66.3,58,2540,6.07,5.9,3.97
2.39,"Premium","I","VS1",61.2,60,17642,8.63,8.6,5.27
0.78,"Ideal","E","VS2",61.1,55,3713,5.99,5.96,3.65
0.96,"Good","H","SI2",61.6,59,3975,6.24,6.29,3.86
0.33,"Ideal","D","SI2",62.9,56,631,4.43,4.41,2.78
1.51,"Ideal","D","SI1",62.3,56,12688,7.3,7.4,4.58
0.23,"Ideal","E","VS2",62.6,57,543,3.92,3.88,2.44
2.39,"Very Good","J","VS2",62.2,60,16791,8.49,8.51,5.29
1.23,"Premium","H","VS2",58.5,62,6150,7,6.98,4.09
0.79,"Ideal","G","SI1",62.3,57,2898,5.9,5.85,3.66
0.7,"Ideal","I","VVS2",62.1,56,2353,5.65,5.71,3.53
0.51,"Ideal","F","VVS2",61.7,56,2197,5.11,5.13,3.16
0.7,"Very Good","I","VS2",62.2,59,1666,5.64,5.71,3.53
1.71,"Fair","F","SI2",64.9,57,8714,7.51,7.41,4.84
0.73,"Premium","F","VS2",62.7,58,2801,5.76,5.7,3.59
1.03,"Premium","G","VS1",62.2,59,6628,6.41,6.46,4
0.5,"Very Good","E","VS2",63.2,56,1629,5.06,5.03,3.19
0.41,"Ideal","E","VVS2",62.2,54,1243,4.79,4.76,2.97
1,"Good","D","SI1",64.1,57,6020,6.32,6.29,4.04
0.7,"Ideal","I","SI1",61.3,57,1790,5.72,5.75,3.52
0.35,"Ideal","E","VS1",61.5,57,718,4.52,4.55,2.79
1,"Good","I","SI2",63.9,60,3465,6.26,6.3,4.01
0.48,"Good","G","VS1",57.8,60.9,1262,5.12,5.19,2.97
1.01,"Very Good","E","SI1",58.6,58,4766,6.52,6.58,3.84
0.43,"Ideal","E","VVS1",61,57,1827,4.85,4.88,2.97
1.21,"Good","J","SI2",60.4,56,4559,6.84,6.93,4.16
0.56,"Premium","G","SI1",61.7,58,1176,5.31,5.29,3.27
1.51,"Premium","H","SI2",61.4,60,8033,7.37,7.31,4.51
0.42,"Ideal","H","VS2",62.5,57,992,4.81,4.76,2.99
1.13,"Premium","H","SI1",62,58,5050,6.67,6.63,4.12
1.02,"Ideal","H","SI1",60.8,58,5251,6.47,6.49,3.94
0.33,"Very Good","F","IF",58.7,55,897,4.56,4.6,2.69
0.52,"Ideal","I","SI1",61.8,54,950,5.17,5.19,3.2
0.59,"Ideal","E","SI1",61.6,55,1994,5.41,5.43,3.34
0.5,"Good","G","SI1",62.5,64,1286,4.99,4.93,3.1
0.31,"Very Good","F","VS2",62.8,57,625,4.34,4.36,2.73
0.7,"Premium","F","SI1",62.8,59,2348,5.66,5.59,3.53
0.95,"Ideal","I","VS2",62.2,57,3884,6.29,6.22,3.89
1.01,"Fair","D","SI1",62.6,57,5628,6.14,6.22,3.87
0.75,"Ideal","J","VS1",62.9,57,2300,5.74,5.81,3.63
0.56,"Ideal","G","VS2",61,57,1698,5.34,5.32,3.25
2.1,"Ideal","I","SI2",63,56,10457,8.18,8.15,5.12
0.3,"Very Good","G","VVS2",60.3,57,631,4.35,4.36,2.63
0.31,"Premium","H","IF",61,58,1046,4.38,4.34,2.66
0.36,"Premium","G","SI2",60.8,58,608,4.61,4.57,2.79
2.15,"Ideal","I","SI1",60.9,56,13006,8.38,8.33,5.09
0.4,"Premium","G","VVS1",60.9,57,1200,4.8,4.76,2.91
1.09,"Ideal","F","SI1",62,56,5816,6.56,6.61,4.08
0.25,"Premium","H","VVS1",62.7,60,577,4.03,3.98,2.51
0.7,"Very Good","E","VS1",62,59,2844,5.65,5.68,3.51
0.43,"Ideal","H","VVS1",62.3,54,1169,4.85,4.84,3.02
0.33,"Ideal","E","VVS1",60.2,57,1052,4.5,4.47,2.7
1.51,"Very Good","H","VS2",60.9,57,11068,7.39,7.43,4.51
1.14,"Premium","H","VS2",61.3,59,5700,6.76,6.72,4.13
0.33,"Ideal","D","VS2",61.8,55,692,4.43,4.44,2.74
1.5,"Premium","D","SI1",61.6,59,13445,7.4,7.3,4.53
0.52,"Premium","E","VS2",60.6,58,1622,5.23,5.2,3.16
1.07,"Very Good","F","VVS1",60.2,58,9808,6.57,6.65,3.98
0.4,"Very Good","E","VVS2",62.4,58,1017,4.7,4.76,2.95
0.38,"Premium","I","VS2",60.2,58,633,4.69,4.75,2.84
0.3,"Premium","D","SI1",62.4,60,709,4.26,4.23,2.65
1.11,"Fair","H","SI2",64.4,58,3730,6.55,6.5,4.2
0.94,"Premium","H","VS2",62.5,58,4264,6.26,6.18,3.89
1.21,"Premium","G","VVS2",59.6,60,9541,6.91,6.89,4.11
0.4,"Ideal","G","SI1",60.2,56,702,4.77,4.83,2.89
0.5,"Ideal","E","VVS2",61.1,57,2165,5.13,5.15,3.14
0.71,"Fair","J","VS2",64.9,54,1435,5.63,5.53,3.62
0.54,"Ideal","F","SI1",61.5,55,1327,5.25,5.28,3.24
0.51,"Very Good","E","VS1",61.8,54.7,1970,5.12,5.15,31.8
0.4,"Very Good","G","VS2",62.9,56,807,4.69,4.72,2.96
0.42,"Premium","F","VS1",59.9,61,1103,4.88,4.84,2.91
0.32,"Ideal","E","VS2",62.1,56,702,4.4,4.43,2.74
1.03,"Fair","E","SI2",65.3,59,3876,6.3,6.25,4.1
0.7,"Good","F","SI2",64.1,55,1851,5.58,5.52,3.56
0.54,"Very Good","E","SI1",62.2,61,1320,5.24,5.15,3.23
1.81,"Fair","J","I1",68,57,5859,7.43,7.39,5.04
1.01,"Good","E","SI1",63.4,60,5132,6.3,6.34,4.01
0.38,"Very Good","F","VS1",62.8,56,933,4.59,4.64,2.9
0.77,"Ideal","D","VS1",62.2,55,4039,5.85,5.88,3.65
0.97,"Very Good","F","VVS2",58.1,60,6889,6.49,6.53,3.78
0.7,"Fair","F","SI2",57.1,64,1990,5.81,5.86,3.33
1.25,"Premium","J","VS2",62.2,59,5299,6.86,6.88,4.27
