"carat","cut","color","clarity","depth","table","price","x","y","z"
1.01,"Ideal","H","SI2",59.1,59,5828,6.58,6.61,3.9
1,"Good","E","VVS2",65.3,56,7226,6.19,6.24,4.06
1.05,"Ideal","E","VVS2",62.4,56,8982,6.49,6.52,4.06
1.2,"Ideal","G","VS2",59.9,61,8321,6.85,6.88,4.11
0.59,"Very Good","E","SI2",62.9,58,1362,5.33,5.39,3.37
1.16,"Premium","G","VS2",59.9,60,7074,6.85,6.88,4.11
1.51,"Ideal","H","VS2",62.2,57,11540,7.33,7.29,4.55
0.33,"Ideal","E","SI1",63,54,743,4.42,4.38,2.77
1.36,"Good","G","SI1",64.3,59,7549,6.93,6.85,4.43
0.75,"Ideal","F","VS2",62.1,57,3081,5.8,5.82,3.61
2.5,"Ideal","J","SI2",63.8,53,15246,8.56,8.5,5.45
1.14,"Ideal","G","VS2",61.5,57,7042,6.68,6.72,4.12
1.27,"Ideal","H","VS1",61.4,56,8652,6.95,6.97,4.27
0.55,"Ideal","F","SI2",61.2,56,1175,5.23,5.29,3.22
0.4,"Ideal","I","SI1",61.6,56,596,4.68,4.74,2.9
0.46,"Premium","E","VS2",61.3,57,1156,5.02,4.99,3.07
1.19,"Fair","I","SI1",64.9,58,5198,6.64,6.55,4.28
0.41,"Ideal","H","SI1",62.6,55,876,4.79,4.77,2.99
0.3,"Very Good","D","SI1",61.3,60,552,4.26,4.32,2.63
0.58,"Premium","F","VS1",61.1,59,2668,5.39,5.35,3.28
0.76,"Ideal","E","VS2",61.5,59,3497,5.84,5.86,3.6
2.01,"Premium","I","VS2",59.2,62,16778,8.17,8.14,4.83
1.12,"Very Good","G","SI1",62.5,58,5088,6.6,6.64,4.14
0.31,"Ideal","F","VS1",61.1,57,729,4.34,4.36,2.66
0.33,"Very Good","H","VS1",59,62,540,4.49,4.52,2.66
0.59,"Very Good","G","SI1",59.3,58,1555,5.45,5.51,3.25
1.22,"Very Good","J","VS2",61.9,57,4793,6.82,6.87,4.24
0.32,"Ideal","E","SI1",61.9,55,559,4.4,4.43,2.73
0.73,"Ideal","G","VVS2",62.1,56,3396,5.78,5.81,3.59
0.32,"Ideal","F","VS2",61.3,57,645,4.37,4.4,2.69
0.51,"Premium","F","VS1",60.7,59,1627,5.11,5.13,3.11
0.71,"Ideal","D","SI1",60.8,57,3502,5.75,5.78,3.5
0.52,"Ideal","D","VS2",61.8,55,1822,5.16,5.19,3.2
1.17,"Ideal","G","SI2",62.6,55,5743,6.74,6.78,4.23
0.3,"Ideal","H","VVS1",61.8,55,665,4.34,4.37,2.69
0.3,"Ideal","G","IF",61.6,53,863,4.32,4.35,2.67
1.04,"Premium","E","VVS1",62.5,59,10539,6.46,6.41,4.02
0.24,"Very Good","F","VS1",63,59,419,3.93,3.97,2.49
0.71,"Premium","F","VVS1",60.9,58,3604,5.76,5.8,3.52
1.01,"Ideal","D","VVS2",62.3,53,11082,6.4,6.47,4.02
0.7,"Ideal","F","SI1",62.2,57,2230,5.67,5.74,3.55
0.42,"Very Good","D","VVS1",61.4,55,1197,4.82,4.86,2.97
1.03,"Ideal","I","VS1",62.4,57,4199,6.48,6.4,4.02
0.83,"Very Good","H","SI1",62.5,59,2800,5.95,6.02,3.74
0.33,"Premium","H","IF",62,58,868,4.39,4.42,2.73
0.3,"Ideal","G","IF",62.2,55,844,4.3,4.32,2.68
0.5,"Premium","G","VVS2",62.2,61,1806,5.09,5.07,3.16
1.21,"Ideal","F","VVS1",62,58,12613,6.82,6.86,4.24
0.62,"Ideal","G","VVS2",61.8,57,2548,5.44,5.47,3.37
0.43,"Ideal","G","VS1",61.1,56,943,4.86,4.9,2.98
0.52,"Ideal","G","VS2",62,55,2255,5.16,5.19,3.21
1.07,"Ideal","G","VVS1",62.6,54,9276,6.58,6.5,4.1
0.4,"Ideal","G","IF",61.4,55,1333,4.76,4.79,2.93
0.33,"Premium","H","SI1",63,58,610,4.42,4.4,2.78
0.36,"Premium","E","VS1",61.3,58,1094,4.58,4.56,2.8
0.33,"Ideal","F","VVS2",61.4,55,761,4.48,4.51,2.76
1.1,"Ideal","G","VS2",60.2,56,6972,6.7,6.74,4.05
0.83,"Premium","E","SI2",59.2,60,2859,6.17,6.12,3.64
0.3,"Ideal","G","IF",61.4,57,895,4.33,4.37,2.67
0.5,"Ideal","F","VS2",62.5,57,1436,5.07,5.11,3.18
1.16,"Very Good","H","SI2",63.2,57,4455,6.66,6.7,4.22
1.03,"Very Good","D","SI2",63.3,58,4963,6.38,6.42,4.05
1.37,"Premium","H","VS1",60.9,59,8424,7.17,7.24,4.39
0.72,"Premium","J","VS2",61.4,58,1846,5.74,5.76,3.53
0.41,"Premium","D","SI2",59.9,60,795,4.8,4.78,2.87
0.34,"Ideal","D","SI1",60.1,57,626,4.52,4.56,2.73
2.26,"Premium","H","SI2",61.9,58,11226,8.37,8.33,5.17
1.03,"Ideal","G","SI2",60.4,56,3692,6.56,6.53,3.95
1.5,"Premium","H","SI2",62.5,60,8333,7.32,7.25,4.55
1.01,"Fair","H","VS2",65.2,56,3733,6.23,6.19,4.05
0.27,"Ideal","I","VVS2",61.2,56,587,4.18,4.2,2.56
0.31,"Ideal","G","IF",61.3,54,891,4.38,4.4,2.69
0.36,"Ideal","I","VVS1",61.6,56,607,4.58,4.61,2.83
0.36,"Premium","E","SI2",60.6,59,505,4.57,4.61,2.78
0.77,"Ideal","I","VS2",61.2,59,2558,5.91,5.95,3.63
0.3,"Ideal","E","VVS1",61.3,57,1071,4.32,4.36,2.66
2.17,"Premium","H","SI1",59.9,61,14452,8.39,8.38,5.02
0.37,"Premium","E","VS2",61,59,1041,4.63,4.59,2.81
1,"Very Good","I","VS2",63.2,58,3265,6.43,6.32,4.03
0.7,"Fair","F","VS1",67.8,60,2381,5.5,5.39,3.69
0.56,"Very Good","E","VS2",61.1,57,1963,5.33,5.37,3.27
0.34,"Very Good","D","SI1",62,56,626,4.43,4.47,2.76
1.01,"Premium","H","VS1",62.7,58,5199,6.37,6.39,4
1.18,"Very Good","D","SI1",61.7,57,7093,6.8,6.84,4.21
1.31,"Premium","H","SI1",59.3,59,7395,7.18,7.13,4.24
1.5,"Good","E","VS2",63.7,56,13653,7.18,7.16,4.57
0.51,"Ideal","D","SI2",60.9,56,1383,5.18,5.2,3.16
0.7,"Ideal","F","VS2",62,57,2535,5.71,5.67,3.53
0.7,"Good","G","VVS1",58.5,62,3380,5.8,5.82,3.4
0.7,"Premium","E","VS1",62.2,58,2800,5.6,5.66,3.5
1.16,"Ideal","G","VVS2",62,56,8803,6.75,6.71,4.17
0.56,"Ideal","D","VS2",61.5,57,2066,5.33,5.28,3.26
0.31,"Premium","G","VS1",59.9,59,617,4.44,4.41,2.65
0.58,"Ideal","E","VS2",61.1,57,1984,5.41,5.39,3.3
0.55,"Ideal","F","VS1",61,55,1857,5.29,5.33,3.24
1.11,"Ideal","H","SI1",62,56,5102,6.65,6.61,4.11
0.51,"Ideal","D","VS2",62.1,56,1787,5.11,5.16,3.19
0.41,"Ideal","F","VVS1",62.3,57,1295,4.73,4.77,2.96
0.82,"Ideal","I","VS1",61.3,57,3113,6.02,6.07,3.7
0.32,"Ideal","F","VS2",61.9,56,828,4.44,4.41,2.74
0.36,"Very Good","G","SI2",61.9,56,473,4.55,4.59,2.83
0.38,"Ideal","I","SI1",62.3,56,746,4.63,4.58,2.87
0.31,"Very Good","E","VVS1",60.3,57,752,4.41,4.44,2.67
0.69,"Ideal","G","SI1",62.4,56,2297,5.66,5.69,3.55
0.55,"Ideal","H","VS2",61.8,54,1402,5.28,5.3,3.27
0.82,"Ideal","F","VS2",61.9,57,3514,5.96,5.99,3.7
0.7,"Premium","J","VS1",59.6,62,1953,5.77,5.7,3.42
2.25,"Premium","I","SI1",61.3,58,15397,8.52,8.42,0
0.64,"Good","G","VS2",64.1,55.3,1906,5.43,5.45,3.49
0.83,"Ideal","G","VS1",62.1,57,4181,5.99,6.03,3.73
1.22,"Ideal","H","SI2",62.3,55.3,5321,6.8,6.87,4.26
0.27,"Ideal","E","VVS1",62.3,56,622,4.15,4.17,2.59
0.34,"Premium","G","VS2",61.8,58,765,4.5,4.47,2.77
1.51,"Very Good","H","VVS2",63.1,59,11934,7.28,7.26,4.59
0.91,"Premium","H","SI1",63,57,3033,6.19,6.1,3.87
1.27,"Ideal","H","SI1",59.8,57,7297,7.08,7.01,4.22
0.72,"Ideal","J","VVS1",62.5,56,2249,5.71,5.74,3.58
2.05,"Very Good","G","SI1",63.4,58,12515,8.03,7.96,5.07
0.51,"Ideal","F","VS2",59.2,56,1619,5.23,5.18,3.08
0.31,"Ideal","D","VVS2",62,56,982,4.37,4.34,2.7
0.8,"Ideal","E","SI1",61,57,3890,6,6.03,3.67
0.9,"Very Good","H","VS2",62.6,57,4662,6.11,6.09,3.82
1.01,"Good","I","VS2",57.1,63,3717,6.6,6.56,3.76
1.11,"Very Good","G","SI1",60.7,59,8184,6.6,6.65,4.02
0.43,"Premium","D","VS2",60,59,1234,4.93,4.91,2.95
0.72,"Ideal","G","SI1",61.8,56,3048,5.7,5.76,3.55
0.7,"Premium","E","SI1",61.3,58,2386,5.71,5.84,3.54
0.38,"Premium","F","VS1",60.9,58,933,4.68,4.71,2.86
0.3,"Good","I","VS1",63.7,58,608,4.25,4.23,2.7
0.9,"Very Good","F","SI1",63.4,57,3699,6.06,6.11,3.86
0.7,"Premium","E","SI1",61.2,62,2396,6.65,5.73,3.48
0.93,"Ideal","I","SI2",62.3,57,3047,6.22,6.2,3.87
1,"Good","F","SI2",59.8,65,3858,6.58,6.43,3.9
0.33,"Ideal","H","VS1",61.9,55,598,4.46,4.49,2.77
0.3,"Very Good","I","VS1",61.8,63,567,4.29,4.26,2.64
1.12,"Ideal","G","VS2",62.1,57,6209,6.6,6.63,4.11
0.59,"Very Good","G","VS1",57.4,63,1915,5.54,5.58,3.19
0.23,"Premium","D","VS2",58.5,61,411,4.06,3.98,2.35
0.56,"Very Good","F","SI1",63.2,56,1441,5.29,5.24,3.33
0.41,"Ideal","D","SI1",62.7,56,791,4.73,4.78,2.98
1.29,"Premium","J","VS2",60.5,58,5815,7.07,6.99,4.25
1.35,"Very Good","J","VS1",62.1,56,5759,7.04,7.1,4.39
0.3,"Ideal","E","VVS1",62,57,916,4.27,4.31,2.66
0.73,"Very Good","F","SI1",59.4,60,2703,5.84,5.87,3.48
1,"Good","H","SI1",56.8,65,4138,6.61,6.49,3.72
0.7,"Very Good","H","VS1",61.2,55,2453,5.68,5.72,3.49
1.26,"Premium","J","VS2",62.5,58,5107,6.92,6.9,4.32
1,"Good","F","VS2",61.1,61,6841,6.38,6.45,3.92
0.3,"Very Good","H","VVS2",63.4,57,776,4.24,4.21,2.68
1.52,"Very Good","H","SI2",63.1,55,7600,7.36,7.28,4.62
0.91,"Premium","E","SI1",59.8,59,4729,6.28,6.23,3.74
1.01,"Very Good","F","VS1",62.8,58,6999,6.32,6.39,3.99
1.02,"Ideal","G","VS1",61.3,57,7324,6.48,6.51,3.98
0.36,"Ideal","D","SI1",60.3,56,663,4.61,4.65,2.79
0.43,"Premium","F","VVS1",61.5,56,1422,4.9,4.86,3
0.4,"Premium","G","SI1",62.8,60,900,4.7,4.66,2.94
0.34,"Ideal","D","VVS1",61.5,56,1133,4.47,4.5,2.76
1.51,"Very Good","G","SI2",63.1,58,7154,7.23,7.19,4.55
0.39,"Ideal","F","VS1",62.3,57,958,4.65,4.69,2.91
0.56,"Ideal","H","VVS2",61.8,56,2118,5.28,5.33,3.28
0.32,"Ideal","H","IF",60.9,56,1080,4.42,4.41,2.69
0.32,"Premium","I","IF",61.9,59,864,4.39,4.37,2.71
0.53,"Ideal","D","VS2",61.7,55,1857,5.21,5.23,3.22
0.33,"Ideal","E","VS2",61.8,55,928,4.48,4.45,2.76
1.01,"Ideal","F","SI2",60.5,57,4416,6.49,6.53,3.94
0.43,"Ideal","H","VVS1",61.5,56,1298,4.86,4.89,3
1.11,"Very Good","E","SI2",61.7,63,4177,6.65,6.54,4.07
0.35,"Ideal","D","SI1",60.8,55,644,4.56,4.59,2.78
0.34,"Premium","I","VS2",61.8,58,477,4.48,4.51,2.78
0.51,"Very Good","G","VS2",62.9,57,1438,5.06,5.12,3.2
2.08,"Premium","I","VVS1",62.2,58,15654,8.22,8.18,5.1
0.31,"Premium","F","VS2",61.2,58,625,4.35,4.37,2.67
2.01,"Premium","J","VS2",61.5,60,13572,8.13,8.07,4.98
1.03,"Ideal","J","SI1",62.3,56,3893,6.51,6.45,4.04
0.43,"Very Good","G","SI1",58.9,60,774,4.94,4.97,2.92
0.28,"Ideal","E","VS2",61.5,56,598,4.22,4.24,2.6
0.38,"Ideal","F","IF",62.2,55,1397,4.66,4.64,2.89
2.06,"Ideal","I","SI1",61.9,56,16626,8.17,8.19,5.06
0.9,"Good","E","SI2",63.4,62,3139,6,6.02,3.81
1.2,"Premium","F","SI2",62.5,59,5332,6.74,6.68,4.2
0.9,"Ideal","D","SI1",61.9,55,4435,6.22,6.18,3.84
1.08,"Ideal","G","SI2",62.2,56,4627,6.59,6.56,4.09
0.26,"Ideal","H","IF",61.1,57,468,4.12,4.16,2.53
0.31,"Ideal","H","VS2",61.9,55,489,4.35,4.38,2.7
2.41,"Good","I","SI2",57.7,61,17923,8.87,8.83,5.11
0.41,"Very Good","G","VS1",58.9,60,839,4.84,4.87,2.86
0.29,"Ideal","D","VS1",61.7,57,504,4.23,4.26,2.62
1.5,"Very Good","E","VS2",60.7,60,14256,7.32,7.41,4.47
0.7,"Very Good","G","SI2",63.2,57,2117,5.7,5.66,3.59
0.4,"Ideal","I","VVS2",62.4,55,807,4.7,4.73,2.94
0.71,"Ideal","G","VVS2",62.5,57,3042,5.73,5.7,3.57
0.34,"Ideal","D","VVS1",61.7,56,1133,4.46,4.48,2.76
0.4,"Premium","G","VS2",61.9,58,753,4.74,4.76,2.94
0.32,"Ideal","G","IF",61.7,54,918,4.39,4.42,2.72
0.41,"Premium","G","SI1",62.5,58,719,4.75,4.78,2.98
2,"Ideal","E","SI2",62.2,57,16650,8.11,8.09,5.04
1.05,"Very Good","I","SI2",62.3,59,3742,6.42,6.46,4.01
0.53,"Ideal","E","VS1",61.6,55.6,2019,5.19,5.24,3.22
0.43,"Very Good","G","VVS1",60.7,57,1143,4.87,4.89,2.96
0.9,"Fair","E","SI2",65.8,59,2982,6.03,5.98,3.95
2.13,"Premium","F","SI2",61.5,58,17045,8.28,8.33,5.11
0.73,"Ideal","D","SI1",61.4,56,2995,5.78,5.82,3.56
1.07,"Good","F","I1",64.3,59,3415,6.42,6.37,4.11
0.3,"Ideal","E","VS1",62.1,58,694,4.26,4.28,2.65
0.7,"Very Good","G","VS1",63.2,56,2535,5.61,5.56,3.53
0.55,"Ideal","D","SI1",60.9,57,1840,5.29,5.32,3.23
0.71,"Ideal","E","SI1",61.8,57,2717,5.72,5.76,3.55
1.07,"Ideal","F","VVS2",60.3,55,10093,6.65,6.68,4.02
1.5,"Ideal","D","VS2",62.6,56,15992,7.27,7.21,4.53
0.33,"Premium","I","VS2",62.6,58,594,4.42,4.34,2.74
1.5,"Good","E","VS2",63.9,58,13846,7.21,7.19,4.6
0.71,"Very Good","H","SI1",62.9,58,2246,5.62,5.66,3.55
0.33,"Premium","D","SI2",59.5,59,631,4.5,4.48,2.67
0.32,"Ideal","H","VS2",61.2,56,523,4.42,4.44,2.71
0.29,"Very Good","E","VS1",62.8,44,474,4.2,4.24,2.65
0.3,"Good","J","VS1",63.4,55,394,4.25,4.3,2.71
0.9,"Very Good","F","VS2",62.7,62,4124,6.11,6.17,3.85
1.59,"Premium","E","VS1",61.2,58,17552,7.58,7.49,4.61
0.3,"Ideal","J","VS2",61.9,56,491,4.3,4.33,2.67
0.7,"Ideal","E","VS2",60.3,57,2719,5.7,5.8,3.47
0.39,"Premium","I","VVS1",61.5,59,1053,4.7,4.67,2.88
0.56,"Ideal","E","VS2",60.7,57,1915,5.34,5.31,3.23
0.71,"Ideal","H","SI1",61.1,57,2313,5.71,5.75,3.5
1.5,"Fair","J","SI2",65.5,60,5268,7.07,7.03,4.62
1.52,"Very Good","E","VS1",62.4,55,16485,7.33,7.41,4.6
0.33,"Ideal","H","VVS2",60.9,57,666,4.48,4.52,2.74
1.19,"Very Good","I","SI1",63.2,58,4665,6.82,6.7,4.27
0.73,"Ideal","J","SI1",61.8,56,1877,5.78,5.81,3.58
0.42,"Very Good","D","VS1",60.6,58,1009,4.87,4.9,2.96
0.32,"Very Good","F","VS2",61,61,645,4.38,4.41,2.68
0.28,"Ideal","D","VS2",62.4,57,487,4.16,4.2,2.61
1.23,"Ideal","G","VS2",61.5,54,8133,6.92,6.89,4.25
1.17,"Premium","F","SI2",59.9,59,4167,6.86,6.82,4.1
1.02,"Ideal","E","SI2",60.3,57,4798,6.53,6.5,3.95
1.56,"Very Good","H","SI2",58.7,63,7583,7.73,7.55,4.49
0.3,"Ideal","G","VVS2",62,57,684,4.29,4.32,2.67
0.31,"Premium","H","IF",61,58,1046,4.38,4.34,2.66
1.2,"Ideal","G","VS2",61.9,57,7930,6.86,6.83,4.24
0.9,"Premium","F","SI2",59.9,59,3803,6.32,6.27,3.77
0.52,"Ideal","G","SI1",60.4,57,1354,5.23,5.27,3.17
1.02,"Ideal","H","VS1",61.4,57,6317,6.47,6.44,3.97
1.21,"Good","F","VS2",63.5,55,7786,6.71,6.77,4.28
0.33,"Very Good","F","VS2",63.2,56,854,4.41,4.39,2.78
0.97,"Ideal","F","I1",60.7,56,2856,6.43,6.41,3.9
0.4,"Premium","D","SI2",61.6,59,855,4.74,4.68,2.9
0.3,"Premium","D","SI1",62,60,709,4.29,4.26,2.65
1.66,"Ideal","I","VS1",61,55,10691,7.67,7.64,4.67
0.41,"Very Good","E","VVS1",62.9,59,1367,4.72,4.76,2.98
1.5,"Very Good","J","VS2",62.6,58,7492,7.25,7.29,4.55
0.23,"Very Good","E","VS1",60.7,59,402,3.97,4.01,2.42
0.92,"Good","F","VS2",63.1,57,4404,6.11,6.16,3.87
2,"Ideal","H","SI1",61.8,57,12654,8.05,8.01,4.96
1.11,"Good","E","VS2",58.5,58,7480,6.77,6.84,3.98
0.57,"Ideal","E","VVS2",62,57,2447,5.29,5.33,3.29
0.7,"Very Good","F","VS2",60.9,61,2812,5.66,5.71,3.46
2.23,"Very Good","G","I1",63.5,57,7006,8.24,8.2,5.22
1.09,"Premium","F","VS1",60.9,58,8057,6.63,6.67,4.05
0.32,"Ideal","I","SI1",62.4,57,554,4.37,4.35,2.72
1.21,"Good","J","SI2",63.7,55,4269,6.81,6.75,4.32
0.72,"Ideal","H","VVS1",61.8,55,3180,5.74,5.78,3.56
0.41,"Ideal","E","VS1",62.1,55,1079,4.75,4.78,2.96
1.5,"Ideal","G","VS2",62.5,55,12787,7.26,7.23,4.53
1.01,"Fair","G","VS2",65.7,54,4072,6.32,6.28,4.14
1.08,"Ideal","F","VVS2",61.6,57,10046,6.57,6.6,4.06
0.38,"Premium","G","SI1",59.5,62,855,4.71,4.67,2.79
0.96,"Ideal","F","SI2",60.9,60,4500,6.31,6.36,3.86
0.78,"Very Good","I","SI2",62.5,58,2132,5.82,5.89,3.66
0.3,"Very Good","E","SI1",62.9,56,526,4.25,4.3,2.69
0.5,"Very Good","F","VS2",62.6,54,1404,5.1,5.13,3.2
1.01,"Premium","F","SI1",59.1,59,4989,6.56,6.5,3.86
0.51,"Ideal","D","VS2",61.6,56,1787,5.15,5.17,3.18
0.43,"Very Good","D","VS2",59.1,58,931,4.92,4.96,2.92
1.1,"Premium","H","VS2",62.5,58,5729,6.59,6.54,4.1
1.05,"Good","H","SI1",63.1,60,4608,6.42,6.49,4.07
2.09,"Very Good","F","SI2",62.5,60,16210,8.14,8.06,5.06
0.3,"Ideal","F","VVS2",61.8,57,694,4.28,4.33,2.66
0.71,"Ideal","D","VS1",60.9,58,3716,5.72,5.78,3.5
1.21,"Premium","F","SI2",62.4,60,4310,6.77,6.73,4.21
1.02,"Premium","H","I1",62.5,60,3199,6.41,6.39,4
0.31,"Ideal","H","VS2",62.2,53,628,4.43,4.38,2.74
0.51,"Premium","G","VS2",61.2,60,1546,5.17,5.12,3.15
1.07,"Ideal","G","VS1",62.2,56,7748,6.53,6.56,4.07
0.43,"Ideal","G","VVS1",60.5,57,1207,4.86,4.92,2.96
2,"Fair","I","SI2",65,57,9610,8.01,7.96,5.19
0.72,"Very Good","G","VVS2",62.2,57,2933,5.67,5.72,3.54
1.01,"Very Good","F","VS2",59.2,60,6204,6.46,6.51,3.84
1.21,"Ideal","H","VS1",60.5,57,7047,6.91,6.88,4.17
1.06,"Premium","G","VVS2",59.6,58,8149,6.65,6.61,3.95
0.31,"Ideal","F","SI1",62.3,55,490,4.34,4.39,2.72
0.7,"Good","G","VS2",63.8,59,2353,5.51,5.55,3.53
1.04,"Fair","G","VS1",64.9,58,5633,6.36,6.33,4.12
0.81,"Premium","J","SI1",61.4,60,1917,5.98,5.94,3.66
0.5,"Very Good","H","IF",61.3,60,1706,5.08,5.17,3.14
0.32,"Very Good","D","SI1",63,58,589,4.36,4.4,2.76
2.16,"Ideal","E","SI2",61.4,57,17263,8.36,8.33,5.12
0.32,"Ideal","G","VS2",61.5,55,580,4.39,4.43,2.71
0.38,"Premium","I","SI2",60,59,641,4.71,4.69,2.82
0.73,"Ideal","G","SI1",61.7,60,2377,5.77,5.8,3.57
0.42,"Premium","I","SI2",61.5,59,709,4.84,4.78,2.96
0.42,"Ideal","G","VVS2",62.7,57,938,4.73,4.78,2.98
1.01,"Ideal","E","SI1",62.2,56,5068,6.43,6.4,3.99
0.5,"Premium","D","SI2",62.2,58,1279,5.14,5.08,3.18
0.41,"Ideal","E","VS1",61.7,55,1153,4.78,4.75,2.94
0.4,"Ideal","I","VVS2",62,56,807,4.74,4.77,2.95
2.1,"Good","H","SI1",63.7,61,12121,8.1,8.07,5.15
0.76,"Ideal","G","VS2",61.7,55,3114,5.86,5.91,3.63
0.74,"Ideal","E","SI2",59.2,59,2501,5.92,5.97,3.52
1.72,"Good","F","SI1",63.2,61,13499,7.57,7.62,4.8
0.78,"Very Good","D","VS1",63.2,58,3800,5.87,5.81,3.69
2.02,"Premium","J","VS2",62.1,59,14330,8.08,7.98,4.99
0.31,"Premium","F","VS2",62.7,59,625,4.3,4.34,2.71
0.56,"Ideal","J","SI1",61.8,58,1119,5.27,5.31,3.27
0.34,"Ideal","D","VVS1",61.7,56,1211,4.48,4.46,2.76
0.5,"Ideal","F","VVS2",62,55,2052,5.1,5.12,3.17
1.08,"Premium","G","SI2",62.3,56,4627,6.6,6.52,4.09
0.26,"Good","H","VVS2",63.3,58,468,4.04,4.08,2.57
1.02,"Premium","D","VS2",59.8,61,6909,6.61,6.54,3.93
0.73,"Ideal","I","VS1",60.7,56,2397,5.85,5.81,3.54
1.52,"Premium","D","SI2",59.2,62,10291,7.51,7.46,4.43
1.01,"Very Good","D","VS2",63.1,58,7448,6.34,6.38,4.01
0.33,"Premium","I","VS1",61.6,60,521,4.42,4.45,2.73
0.53,"Ideal","E","VVS2",61.8,55,2433,5.16,5.19,3.2
1.14,"Ideal","E","SI2",62.4,57,5473,6.64,6.7,4.16
1.51,"Premium","J","SI1",59.4,59,6851,7.45,7.54,4.45
2.16,"Ideal","J","VS1",61.4,59,15714,8.27,8.33,5.1
0.33,"Very Good","I","VVS1",61.7,61,608,4.43,4.45,2.74
0.6,"Ideal","G","VS1",61.6,56,2131,5.44,5.47,3.36
0.52,"Ideal","D","VVS1",60.9,56,3321,5.2,5.24,3.18
0.42,"Ideal","F","VS1",61.9,57,1031,4.79,4.81,2.97
1.52,"Ideal","H","VS2",61.8,55.1,11333,7.38,7.42,4.58
1.02,"Good","D","SI2",57.5,62,3909,6.62,6.6,3.8
2.03,"Very Good","G","SI1",61.3,59,18257,8.08,8.11,4.96
1.04,"Fair","D","SI2",64.9,56,4398,6.39,6.34,4.13
0.53,"Ideal","D","SI1",60.4,57,2021,5.28,5.31,3.2
1.01,"Premium","F","VS2",62.7,58,6271,6.37,6.3,3.97
0.42,"Very Good","E","SI1",61.5,61,722,4.82,4.87,2.98
1.03,"Premium","G","VS2",62.3,59,6327,6.42,6.38,3.99
0.74,"Premium","E","VS1",62.8,59,3357,5.76,5.68,3.59
0.51,"Premium","E","SI2",61.7,58,1265,5.14,5.07,3.15
0.45,"Ideal","G","IF",61,57,1377,4.96,5,3.04
0.35,"Premium","E","SI1",60.8,60,614,4.51,4.57,2.76
1.51,"Premium","H","SI2",60.7,59,5767,7.42,7.37,4.49
1.09,"Ideal","H","SI1",61.9,57,5262,6.58,6.63,4.09
0.53,"Ideal","E","VS2",62,55,1607,5.17,5.21,3.22
0.52,"Ideal","D","VVS2",61.4,56,2302,5.23,5.2,3.2
0.92,"Premium","F","SI1",62.1,60,4420,6.22,6.21,3.86
1,"Premium","H","VS2",59.7,58,4861,6.57,6.52,3.91
0.31,"Ideal","D","VS2",62.1,54,734,4.34,4.36,2.7
1.39,"Premium","I","I1",62.6,57,3985,7.15,7.1,4.46
0.9,"Ideal","F","VS2",60.8,57,5828,6.22,6.24,3.79
0.61,"Ideal","F","VVS2",61.5,56,2660,5.44,5.49,3.36
0.39,"Premium","E","VVS2",61.1,59,1129,4.68,4.74,2.88
0.35,"Ideal","G","VS1",60.5,57,906,4.58,4.55,2.76
0.85,"Ideal","E","SI1",61.6,57,4363,6.07,6.1,3.75
0.9,"Very Good","H","SI1",62.3,63,3447,6.06,6.13,3.8
0.59,"Good","G","VS1",60.4,61.2,1910,5.38,5.43,3.26
0.72,"Ideal","F","VVS2",60.9,56,3780,5.83,5.77,3.53
0.51,"Very Good","G","VS2",62.9,58,1438,5.06,5.11,3.2
1.52,"Premium","G","VS2",62.7,58,13287,7.38,7.29,4.6
0.52,"Ideal","J","VS2",61.4,57,1151,5.17,5.21,3.19
0.36,"Ideal","F","IF",62.5,54,1056,4.54,4.58,2.85
0.92,"Fair","H","VS1",56,60,3924,6.53,6.51,3.65
0.3,"Ideal","G","VS2",61.4,54,675,4.36,4.31,2.66
0.83,"Premium","E","SI1",58.4,59,3506,6.22,6.18,3.62
0.9,"Premium","G","SI1",62.6,57,4455,6.16,6.11,3.84
1.02,"Ideal","D","SI1",61.7,56,7564,6.4,6.49,3.97
1.51,"Very Good","J","VS2",60.2,59,7418,7.35,7.36,4.43
0.9,"Ideal","I","VS2",61.3,56,3805,6.24,6.2,3.81
0.34,"Ideal","D","SI1",62.3,57,803,4.48,4.44,2.78
0.3,"Premium","G","VVS1",62.6,58,789,4.27,4.29,2.68
0.5,"Premium","H","SI1",62.9,58,1172,5.04,5.01,3.16
1.2,"Ideal","H","VS2",62.6,56,6586,6.76,6.73,4.22
1.1,"Premium","H","SI2",62.8,55,4004,6.68,6.57,4.16
1.2,"Good","E","SI1",64,61,6969,6.61,6.67,4.25
0.37,"Ideal","E","VS2",62.7,56,811,4.55,4.6,2.87
0.5,"Premium","E","VS1",58.8,62,1698,5.17,5.14,3.03
0.53,"Ideal","I","VS2",62,55,1236,5.16,5.19,3.21
1.05,"Premium","F","SI1",61.8,58,4445,6.51,6.44,4.01
1.04,"Fair","F","I1",65.4,60,2134,6.39,6.3,4.15
0.52,"Ideal","F","SI1",60.4,56,1432,5.22,5.28,3.17
0.4,"Very Good","G","SI1",63.3,58,840,4.69,4.66,2.96
0.56,"Ideal","F","VS2",61.6,55,1723,5.29,5.32,3.27
0.26,"Ideal","E","VVS2",61.5,56,769,4.11,4.08,2.52
0.71,"Premium","F","SI1",62.3,57,2458,5.73,5.66,3.55
0.51,"Premium","E","VS2",61.3,58,1656,5.13,5.15,3.15
0.53,"Ideal","F","SI1",62.4,57,1363,5.21,5.18,3.24
