"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","person"
"3267","RT @putri_teratai76: @solichinliem @KoRnHurry @fadlizon @jokowi Ayoo pak @fadlizon bagaimana lbih baik lomba ngaji drpd lomba pamer dada...<U+2026>",FALSE,0,NA,2018-04-16 02:17:57,FALSE,NA,"985703813293096960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parwotojenggol",3,TRUE,FALSE,NA,NA,"Jokowi"
"3268","@KoRnHurry @fadlizon @jokowi Ada2 aja<ed><U+00A0><U+00BE><ed><U+00B4><U+00A3>",FALSE,1,"KoRnHurry",2018-04-16 02:17:55,FALSE,"985695540376555520","985703806896824320","592670569","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZahidahYani",0,FALSE,FALSE,NA,NA,"Jokowi"
"3269","@penkopassus
semoga makin #nyawiji bersama rakyat.
SUKSES #KOPASSUSINDONESIA <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
@jokowi
@Puspen_TNI",FALSE,0,"penkopassus",2018-04-16 02:17:51,FALSE,NA,"985703790773850112","268750932","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bang_utham",0,FALSE,FALSE,NA,NA,"Jokowi"
"3270","RT @KoRnHurry: Permintaan @fadlizon ini berbau fiksi, ngapain suruh suruh Presiden pamer Dada? 
Jilat aja Tuanmu sampe lecek pak @jokowi bi<U+2026>",FALSE,0,NA,2018-04-16 02:17:42,FALSE,NA,"985703751867486208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZahidahYani",20,TRUE,FALSE,NA,NA,"Jokowi"
"3271","@jokowi @sbyudhoyono @prabowo

sengkuni itu berperilaku setan https://t.co/X3mNtwV3Cu",FALSE,0,"jokowi",2018-04-16 02:17:39,FALSE,NA,"985703738626064385","366987179","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","ndorobbs",0,FALSE,FALSE,NA,NA,"Jokowi"
"3272","RT @jokowi: Selamat Memperingati Isra Mi'raj Nabi Muhammad SAW 1439 Hijriah untuk saudaraku umat muslim di seluruh penjuru dunia. Semoga sy<U+2026>",FALSE,0,NA,2018-04-16 02:17:33,FALSE,NA,"985703712663351296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sandi97600620",4865,TRUE,FALSE,NA,NA,"Jokowi"
"3273","RT @noperhan: Setelah 70 thn merdeka akhirnya Indonesia memiliki MRT juga. Hiks. Terlambat banget ya. @zonk_brain @BHD_58 @DewiAmb84778153<U+2026>",FALSE,0,NA,2018-04-16 02:17:21,FALSE,NA,"985703663187279872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZahidahYani",9,TRUE,FALSE,NA,NA,"Jokowi"
"3274","@didi_405 @budimandjatmiko @jokowi @prabowo Pasti Jokowilah yg menang",FALSE,0,"didi_405",2018-04-16 02:17:20,FALSE,"985597174007263232","985703659668307968","3628454533","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JimmyKarundeng3",0,FALSE,FALSE,NA,NA,"Jokowi"
"3275","@KoRnHurry @fadlizon @jokowi Si Zonk dirumahnya diperlakukan gini ma bininya jd diluar bawaannya stress.. https://t.co/fYWUSttlZU",FALSE,1,"KoRnHurry",2018-04-16 02:17:11,FALSE,"985695540376555520","985703619847581696","592670569","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leonsys0305",0,FALSE,FALSE,NA,NA,"Jokowi"
"3276","RT @JajangRidwan19: Ayo kita pilih @jokowi di 2019

Mengapa kita pilih . . Karena saat
ini yg terbaik @jokowi  

Pemimpin indonesia yg pali<U+2026>",FALSE,0,NA,2018-04-16 02:17:09,FALSE,NA,"985703613145071616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","aulia2199",102,TRUE,FALSE,NA,NA,"Jokowi"
"3277","RT @Dahnilanzar: Sob. Bak hidangan di meja makan. Koki (parpol) hanya mau menyediakan dua pilihan menu kepada rakyat, @jokowi dan @prabowo<U+2026>",FALSE,0,NA,2018-04-16 02:17:07,FALSE,NA,"985703603229704195",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pajrin87Co",826,TRUE,FALSE,NA,NA,"Jokowi"
"3278","RT @Dicky00903498: @mamanukan13 @Fahrihamzah @jokowi smua yg lo katakan itu... siapa dalang nya...   bukannya klompok2 yg nafsu junjunganny<U+2026>",FALSE,0,NA,2018-04-16 02:17:05,FALSE,NA,"985703595596169217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sopian333351",1,TRUE,FALSE,NA,NA,"Jokowi"
"3279","#sayajokowi Pakde @jokowi https://t.co/ynm6mDtxae",FALSE,0,NA,2018-04-16 02:17:04,FALSE,NA,"985703593570283521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reoraja",0,FALSE,FALSE,NA,NA,"Jokowi"
"3280","@Neng_Zepret @jokowi @DPR_RI @DPDRI @mprgoid kereenn eduun uyy #2019GantiPresiden #2019PresidenBaru",FALSE,1,"Neng_Zepret",2018-04-16 02:17:01,FALSE,"985544200811831296","985703581339676672","890117805743493120","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","milamelissa09",1,FALSE,FALSE,NA,NA,"Jokowi"
"3281","RT @GunKidFor2: Wahyu Puyono (Waketum Gerindra) bilang @jokowi pakai motor dan berjaket seperti seorang penjahat. 
Apakah ini pernyataan se<U+2026>",FALSE,0,NA,2018-04-16 02:17:00,FALSE,NA,"985703577082449920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andyspbu",36,TRUE,FALSE,NA,NA,"Jokowi"
"3282","RT @ASapardan: Twips
Fisik Presiden @jokowi memang luar biasa, sudah di Semarang!

Pak Man;
Sebuah  karunia dari Allah pemimpin Republik in<U+2026>",FALSE,0,NA,2018-04-16 02:16:59,FALSE,NA,"985703572682653696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","papariza",104,TRUE,FALSE,NA,NA,"Jokowi"
"3283","@RatnaSariH8 @maspiyuuu @jokowi kini rakyat jdi makin benci degan rezim now dan tlah brjanji akn menigalkn utuk pilih presiden baru",FALSE,0,"RatnaSariH8",2018-04-16 02:16:56,FALSE,"984588460425076736","985703557717377024","970948429311442944","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FeniMenyeng",0,FALSE,FALSE,NA,NA,"Jokowi"
"3284","RT @ronavioleta: Lihat rakyat anda Pak @jokowi ..Mrk berbondong-bondong mencari pekerjaan. Dan bisa jadi walo jmlh nya tdk sama, antrian in<U+2026>",FALSE,0,NA,2018-04-16 02:16:49,FALSE,NA,"985703527690321920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anisa_rizq",544,TRUE,FALSE,NA,NA,"Jokowi"
"3285","RT @JajangRidwan19: Sebagai seorang muslim @jokowi 
Selalu berhubungan erat dengan para ulama .

Peran para ulama sangat penting sebagai sa<U+2026>",FALSE,0,NA,2018-04-16 02:16:47,FALSE,NA,"985703521616936960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","aulia2199",115,TRUE,FALSE,NA,NA,"Jokowi"
"3286","RT @maulinaantika: Tempe Khot News;
@arteriadahlan meminta @fadlizon untuk bisa menghargai prestasi @jokowi,
Meski selama JKW memimpin tida<U+2026>",FALSE,0,NA,2018-04-16 02:16:45,FALSE,NA,"985703513027039233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satir76",235,TRUE,FALSE,NA,NA,"Jokowi"
"3287","Karena prestasi Presiden @jokowi yang luar biasa dalam bidang pembangunan infrastruktur dan program2 kesejahteraan<U+2026> https://t.co/Si7R3BsvWf",FALSE,26,NA,2018-04-16 02:16:43,TRUE,NA,"985703505351475200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RustamIbrahim",15,FALSE,FALSE,NA,NA,"Jokowi"
"3288","RT @Next_J2P: Maaf ya kawan... <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>

Daripada PAMER DADA, saya lebih suka pamer KEHARMONISAN KELUARGA pak Presiden @jokowi.

Bagaimana menurut<U+2026>",FALSE,0,NA,2018-04-16 02:16:42,FALSE,NA,"985703498623795201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rumahpositif99",264,TRUE,FALSE,NA,NA,"Jokowi"
"3289","RT @GunKidFor2: Wahyu Puyono (Waketum Gerindra) bilang @jokowi pakai motor dan berjaket seperti seorang penjahat. 
Apakah ini pernyataan se<U+2026>",FALSE,0,NA,2018-04-16 02:16:39,FALSE,NA,"985703485885767680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LEOJULYLEO",36,TRUE,FALSE,NA,NA,"Jokowi"
"3290","@budimandjatmiko @jokowi @prabowo Mantap skali",FALSE,0,"budimandjatmiko",2018-04-16 02:16:37,FALSE,"985552136967614464","985703476800794624","183217247","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JimmyKarundeng3",0,FALSE,FALSE,NA,NA,"Jokowi"
"3291","RT @gerilyapolitik: Setelah @prabowo telanjang dada, @fadlizon minta @jokowi telanjang dada juga. Apakah Fadli adalah penggemar dada pria?<U+2026>",FALSE,0,NA,2018-04-16 02:16:35,FALSE,NA,"985703471927115776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Said42886162",112,TRUE,FALSE,NA,NA,"Jokowi"
"3292","@Aryprasetyo85 @jokowi @P3nj3l4j4h @Twit_Opini @AlvinoLulu @jekardawatch @AdellaWibawa @LintangChrezL @PakarLogika<U+2026> https://t.co/MVYig13VT8",FALSE,0,"Aryprasetyo85",2018-04-16 02:16:33,TRUE,"985081178054000640","985703460606652416","435004096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dwikcowklat",0,FALSE,FALSE,NA,NA,"Jokowi"
"3293","@Dicky00903498 @Fahrihamzah @jokowi Iy bnr mas, minimal ndk ada Proyek yg Mangkrak. Proyeksi kerja pasti, walau ban<U+2026> https://t.co/U9qscQWjay",FALSE,0,"Dicky00903498",2018-04-16 02:16:29,TRUE,"985486726020775936","985703444336984065","960373470407225345","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sopian333351",0,FALSE,FALSE,NA,NA,"Jokowi"
"3294","RT @KemenkesRI: ""Terima kasih Bapak Presiden @jokowi, istri saya sudah dirawat. Kami juga sudah punya kartu (KIS),"" - Nikolaus

#JKNUntukKi<U+2026>",FALSE,0,NA,2018-04-16 02:16:27,FALSE,NA,"985703438922035202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oprimadi",11,TRUE,FALSE,NA,NA,"Jokowi"
"3295","@faizalassegaf @progres_98 @jokowi Yg ini jelas bukan fiksi tapi FIKTIF!!",FALSE,0,"faizalassegaf",2018-04-16 02:16:25,FALSE,"985546874500231168","985703430348914688","2259000780","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhattiAl",0,FALSE,FALSE,NA,NA,"Jokowi"
"3296","RT @faizalassegaf: Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn kritikan keras, hasilnya kami berkesimpulan:

1. JKW pr<U+2026>",FALSE,0,NA,2018-04-16 02:16:25,FALSE,NA,"985703430265094144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","papariza",525,TRUE,FALSE,NA,NA,"Jokowi"
"3297","RT @KoRnHurry: Permintaan @fadlizon ini berbau fiksi, ngapain suruh suruh Presiden pamer Dada? 
Jilat aja Tuanmu sampe lecek pak @jokowi bi<U+2026>",FALSE,0,NA,2018-04-16 02:16:21,FALSE,NA,"985703411478769665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leonsys0305",20,TRUE,FALSE,NA,NA,"Jokowi"
"3298","@fadjroeL @jokowi @PEDOMAN_id @Jokowinomics_id Salut buat pak de jokowi yg tetep berpenampilan yg merakyat ...",FALSE,0,"fadjroeL",2018-04-16 02:16:20,FALSE,"985695779221159938","985703406332346369","18158130","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TOTOSAN007",0,FALSE,FALSE,NA,NA,"Jokowi"
"3299","RT @faizalassegaf: Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn kritikan keras, hasilnya kami berkesimpulan:

1. JKW pr<U+2026>",FALSE,0,NA,2018-04-16 02:16:13,FALSE,NA,"985703379337863168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NabilForzaMilan",525,TRUE,FALSE,NA,NA,"Jokowi"
"3300","RT @putri_teratai76: @solichinliem @KoRnHurry @fadlizon @jokowi Ayoo pak @fadlizon bagaimana lbih baik lomba ngaji drpd lomba pamer dada...<U+2026>",FALSE,0,NA,2018-04-16 02:16:12,FALSE,NA,"985703372148781056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","putri_teratai76",3,TRUE,FALSE,NA,NA,"Jokowi"
"3301","RT @arsul_sani: Semangat pagi,
Dua ulama senior ini jg kritisi pemerintah, termsk Pak @jokowi, tp dg ""bil hikmah wal mau'idhatil hasanah, w<U+2026>",FALSE,0,NA,2018-04-16 02:16:10,FALSE,NA,"985703363579756544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","badrun_erb",12,TRUE,FALSE,NA,NA,"Jokowi"
"3302","RT @gerilyapolitik: Setelah @prabowo telanjang dada, @fadlizon minta @jokowi telanjang dada juga. Apakah Fadli adalah penggemar dada pria?<U+2026>",FALSE,0,NA,2018-04-16 02:16:05,FALSE,NA,"985703344583815169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","27Jeriva",112,TRUE,FALSE,NA,NA,"Jokowi"
"3303","@a0927277163 @kalsumpua @SheldyMardyani @jokowi Fitnah pkrjaan setan  iblis.... https://t.co/OnCUx9Pf74",FALSE,0,"a0927277163",2018-04-16 02:16:04,FALSE,"985697014494068736","985703341706567680","1387286408","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mbah_lemper",0,FALSE,FALSE,NA,NA,"Jokowi"
"3304","RT @gerilyapolitik: Setelah @prabowo telanjang dada, @fadlizon minta @jokowi telanjang dada juga. Apakah Fadli adalah penggemar dada pria?<U+2026>",FALSE,0,NA,2018-04-16 02:16:02,FALSE,NA,"985703331090726912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Boeluxs1",112,TRUE,FALSE,NA,NA,"Jokowi"
"3305","@Neng_Zepret @jokowi @DPR_RI @DPDRI @mprgoid persiss kata hati rakyat",FALSE,1,"Neng_Zepret",2018-04-16 02:15:59,FALSE,"985544200811831296","985703317748629504","890117805743493120","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","milamelissa09",0,FALSE,FALSE,NA,NA,"Jokowi"
"3306","RT @ticho_rolla: Tujuan dri divestasi saham adlh mematikan pekerja dng cara menjadikan km sbg #korbanphkfreeport , terbukti nyata dng diamx<U+2026>",FALSE,0,NA,2018-04-16 02:15:57,FALSE,NA,"985703313030037506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stev_tam",5,TRUE,FALSE,NA,NA,"Jokowi"
"3307","@jokowi Aamiin..smg lancar selsainya....<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00A9>",FALSE,0,"jokowi",2018-04-16 02:15:57,FALSE,"984377021936513029","985703310588952576","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgusSet80064156",0,FALSE,FALSE,NA,NA,"Jokowi"
"3308","RT @Syarman59: Setelah 'Pengibulan' dan 'Allah dan Setan' yg babak belur di buly, sekarang Amin Rais menantang @jokowi untuk <U+2018>bertarung<U+2019> se<U+2026>",FALSE,0,NA,2018-04-16 02:15:56,FALSE,NA,"985703305492873216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BolangDriver",30,TRUE,FALSE,NA,NA,"Jokowi"
"3309","@solichinliem @KoRnHurry @fadlizon @jokowi Ayoo pak @fadlizon bagaimana lbih baik lomba ngaji drpd lomba pamer dada<U+2026> https://t.co/ULFCq8z12C",FALSE,7,"solichinliem",2018-04-16 02:15:53,TRUE,"985700386118942720","985703294654865408","941555843060744193","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","putri_teratai76",3,FALSE,FALSE,NA,NA,"Jokowi"
"3310","Vladimir Putin memuji Indonesia di bawah Kepemimpinan Bapak @jokowi 
Sementara capres Gerindra ingin di samakan den<U+2026> https://t.co/Ev2fOQXzmU",FALSE,1,NA,2018-04-16 02:15:48,TRUE,NA,"985703273666498561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scarybee",0,FALSE,FALSE,NA,NA,"Jokowi"
"3311","RT @embah72: Mayoritas Partai Koalisi pendukung Jokowi menolak Jokowi bergabung dengan Prabowo. @jokowi 
Secara pribadi sy pun menolak kera<U+2026>",FALSE,0,NA,2018-04-16 02:15:47,FALSE,NA,"985703267995824130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","27Jeriva",168,TRUE,FALSE,NA,NA,"Jokowi"
"3312","@frenR25 @Vincent50851201 @RedTenseigaBaby @bab8a4b40d8a498 @atayruslan @inggitababiel @pramonoanung @jokowi MRT,LR<U+2026> https://t.co/nKxQQG1DXr",FALSE,0,"frenR25",2018-04-16 02:15:31,TRUE,"985701658968571904","985703202036187136","3649266972","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dodi88315257",0,FALSE,FALSE,NA,NA,"Jokowi"
"3313","RT @teuku_rahmadi: @ronavioleta @jokowi @hanifdhakiri @KemnakerRI Tingkat pengangguran terus meningkat di kota batam. Padahal kota batam in<U+2026>",FALSE,0,NA,2018-04-16 02:15:25,FALSE,NA,"985703175888953345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Campursari551",2,TRUE,FALSE,NA,NA,"Jokowi"
"3314","@anandasukarlan @jokowi Terimakasih, Pak Amien dan Pak Yusril Ihza Mahendra. Pak Jokowi bisa jd Presiden RI adalah<U+2026> https://t.co/9jqbjg4csP",FALSE,0,"anandasukarlan",2018-04-16 02:15:22,TRUE,"985701201931988992","985703164111286272","32504174","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sayyidi54786676",0,FALSE,FALSE,NA,NA,"Jokowi"
"3315","RT @ronavioleta: Lihat rakyat anda Pak @jokowi ..Mrk berbondong-bondong mencari pekerjaan. Dan bisa jadi walo jmlh nya tdk sama, antrian in<U+2026>",FALSE,0,NA,2018-04-16 02:15:19,FALSE,NA,"985703150672687104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satir76",544,TRUE,FALSE,NA,NA,"Jokowi"
"3316","@Kimochiii_ Waduh saya gak bisa dong, berat badan saya mungkin sama dgn pak @jokowi <ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0080>",FALSE,0,"Kimochiii_",2018-04-16 02:15:17,FALSE,"985359002287554560","985703141877272576","898011102","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","damaibung",0,FALSE,FALSE,NA,NA,"Jokowi"
"3317","@zonk_brain @MudasirRomini @fadlizon @jokowi @prabowo Klo bahas pamer dada aq jadi inget ini :

<ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3> https://t.co/EDFoQV0Fi8",FALSE,1,"zonk_brain",2018-04-16 02:15:13,FALSE,"985702622622396417","985703126924537856","3222496663","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KoRnHurry",1,FALSE,FALSE,NA,NA,"Jokowi"
"3318","@fadjroeL @jokowi @PEDOMAN_id @Jokowinomics_id Rakyat yang mana boss ???? Ma icih, Ceu popon dan mang engkus bahkan<U+2026> https://t.co/PXLJaR9Lfg",FALSE,2,"fadjroeL",2018-04-16 02:15:05,TRUE,"985695779221159938","985703092107689984","18158130","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TOTOSAN007",0,FALSE,FALSE,NA,NA,"Jokowi"
"3319","@faizalassegaf @addiems @progres_98 @jokowi Betul Bang...sprtinya bsa kpilih lgi tuh 2019",FALSE,0,"faizalassegaf",2018-04-16 02:15:02,FALSE,"985546874500231168","985703080929804288","2259000780","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kecapgarudamas",0,FALSE,FALSE,NA,NA,"Jokowi"
"3320","RT @RustamIbrahim: Sri Mulyani  KEMBALI  dinobatkan sebagai Menteri Keuangan Terbaik di Asia Pasifik Tahun 2018 versi majalah keuangan, Fin<U+2026>",FALSE,0,NA,2018-04-16 02:15:01,FALSE,NA,"985703077637275648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","niwandino",95,TRUE,FALSE,NA,NA,"Jokowi"
"3321","@susipudjiastuti Lanjutkan Pemerintahan @jokowi untuk 2 Priode...!!! <U+270C><U+FE0F><U+270C><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> https://t.co/oq07pfALZk",FALSE,0,"susipudjiastuti",2018-04-16 02:15:01,FALSE,"985417772032118785","985703077343719424","2606229566","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","John_Nelwan",0,FALSE,FALSE,NA,NA,"Jokowi"
"3322","@EkaPangulimaraH @jokowi @wiranto1947 @ksp @GeneralMoeldoko @KemensetnegRI @setkabgoid kami menunggu terbitnya kepresmu pak @jokowi",FALSE,0,"EkaPangulimaraH",2018-04-16 02:15:00,FALSE,"985210245583536128","985703070989365248","479306099","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ettisushanti",0,FALSE,FALSE,NA,NA,"Jokowi"
"3323","RT @Fahrihamzah: Presiden @jokowi dan Tim-nya harus diberitahu bahwa semua janjinya akan ditanya orang dan harus dijawab satu per satu. Sil<U+2026>",FALSE,0,NA,2018-04-16 02:14:58,FALSE,NA,"985703064005885952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zulie_luckie",436,TRUE,FALSE,NA,NA,"Jokowi"
"3324","RT @KoRnHurry: Permintaan @fadlizon ini berbau fiksi, ngapain suruh suruh Presiden pamer Dada? 
Jilat aja Tuanmu sampe lecek pak @jokowi bi<U+2026>",FALSE,0,NA,2018-04-16 02:14:48,FALSE,NA,"985703021857325056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","e6db8ba4de6243e",20,TRUE,FALSE,NA,NA,"Jokowi"
"3325","@KoRnHurry @MudasirRomini @fadlizon @jokowi @prabowo Jarinya melambai nggak <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,1,"zonk_brain",2018-04-16 02:14:48,FALSE,"985702622622396417","985703021752414209","3222496663","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zonk_brain",0,FALSE,FALSE,NA,NA,"Jokowi"
